,blockID,obs,t,stage,tot_t,is_done,action,obs_next,reward,trialID,randomplanet,rewardplanet,transition,highstate,p_ambiguity,p_reward_high,p_trans,p_reward_low
79,1,2.0,0,1,80,False,1,2.0,1.0,80,,[0. 1.],[1 2],1,0.0,0.5,[1. 1.],0.5
80,1,2.0,0,1,81,False,1,2.0,1.0,81,,[1. 0.],[1 2],1,0.0,0.5,[1. 1.],0.5
81,1,2.0,0,1,82,False,1,2.0,0.0,82,,[0. 0.],[1 2],1,0.0,0.5,[1. 1.],0.5
82,1,2.0,0,1,83,False,1,2.0,0.0,83,,[0. 0.],[1 2],1,0.0,0.5,[1. 1.],0.5
83,1,2.0,0,1,84,False,0,1.0,0.0,84,,[0. 0.],[1 2],1,0.0,0.5,[1. 1.],0.5
84,1,1.0,0,1,85,False,1,2.0,0.0,85,,[1. 0.],[1 2],1,0.0,0.5,[1. 1.],0.5
85,1,2.0,0,1,86,False,1,2.0,0.0,86,,[1. 0.],[1 2],1,0.0,0.5,[1. 1.],0.5
86,1,2.0,0,1,87,False,0,1.0,1.0,87,,[1. 1.],[1 2],1,0.0,0.5,[1. 1.],0.5
87,1,1.0,0,1,88,False,0,1.0,1.0,88,,[0. 0.],[1 2],1,0.0,0.5,[1. 1.],0.5
88,1,1.0,0,1,89,False,0,1.0,0.0,89,,[0. 0.],[1 2],1,0.0,0.5,[1. 1.],0.5
89,1,1.0,0,1,90,False,0,1.0,0.0,90,,[0. 0.],[1 2],1,0.0,0.5,[1. 1.],0.5
90,1,1.0,0,1,91,False,1,2.0,0.0,91,,[1. 1.],[1 2],1,0.0,0.5,[1. 1.],0.5
91,1,2.0,0,1,92,False,0,1.0,1.0,92,,[1. 0.],[1 2],1,0.0,0.5,[1. 1.],0.5
92,1,1.0,0,1,93,False,0,1.0,1.0,93,,[0. 0.],[1 2],1,0.0,0.5,[1. 1.],0.5
93,1,1.0,0,1,94,False,0,1.0,0.0,94,,[0. 1.],[1 2],1,0.0,0.5,[1. 1.],0.5
94,1,1.0,0,1,95,False,0,1.0,0.0,95,,[1. 1.],[1 2],1,0.0,0.5,[1. 1.],0.5
95,1,1.0,0,1,96,False,0,1.0,1.0,96,,[0. 1.],[1 2],1,0.0,0.5,[1. 1.],0.5
96,1,1.0,0,1,97,False,0,1.0,0.0,97,,[0. 1.],[1 2],1,0.0,0.5,[1. 1.],0.5
97,1,1.0,0,1,98,False,0,1.0,0.0,98,,[0. 1.],[1 2],1,0.0,0.5,[1. 1.],0.5
98,1,1.0,0,1,99,False,1,2.0,1.0,99,,[1. 1.],[1 2],1,0.0,0.5,[1. 1.],0.5
99,1,2.0,0,1,100,False,1,2.0,1.0,100,,[1. 1.],[1 2],1,0.0,0.5,[1. 1.],0.5
100,1,2.0,0,1,101,False,1,2.0,1.0,101,,[1. 1.],[1 2],1,0.0,0.5,[1. 1.],0.5
101,1,2.0,0,1,102,False,1,2.0,1.0,102,,[0. 0.],[1 2],1,0.0,0.5,[1. 1.],0.5
102,1,2.0,0,1,103,False,1,2.0,0.0,103,,[1. 1.],[1 2],1,0.0,0.5,[1. 1.],0.5
103,1,2.0,0,1,104,False,1,2.0,1.0,104,,[1. 1.],[1 2],1,0.0,0.5,[1. 1.],0.5
104,1,2.0,0,1,105,False,1,2.0,1.0,105,,[0. 0.],[1 2],1,0.0,0.5,[1. 1.],0.5
105,1,2.0,0,1,106,False,1,2.0,0.0,106,,[1. 1.],[1 2],1,0.0,0.5,[1. 1.],0.5
106,1,2.0,0,1,107,False,1,2.0,1.0,107,,[0. 0.],[1 2],1,0.0,0.5,[1. 1.],0.5
107,1,2.0,0,1,108,False,1,2.0,0.0,108,,[1. 1.],[1 2],1,0.0,0.5,[1. 1.],0.5
108,1,2.0,0,1,109,False,1,2.0,1.0,109,,[1. 0.],[1 2],1,0.0,0.5,[1. 1.],0.5
109,1,2.0,0,1,110,False,1,2.0,0.0,110,,[0. 1.],[1 2],1,0.0,0.5,[1. 1.],0.5
110,1,2.0,0,1,111,False,1,2.0,1.0,111,,[1. 1.],[1 2],1,0.0,0.5,[1. 1.],0.5
111,1,2.0,0,1,112,False,1,2.0,1.0,112,,[0. 1.],[1 2],1,0.0,0.5,[1. 1.],0.5
112,1,2.0,0,1,113,False,1,2.0,1.0,113,,[0. 0.],[1 2],1,0.0,0.5,[1. 1.],0.5
113,1,2.0,0,1,114,False,1,2.0,0.0,114,,[0. 1.],[1 2],1,0.0,0.5,[1. 1.],0.5
114,1,2.0,0,1,115,False,1,2.0,1.0,115,,[0. 1.],[1 2],1,0.0,0.5,[1. 1.],0.5
115,1,2.0,0,1,116,False,1,2.0,1.0,116,,[0. 0.],[1 2],1,0.0,0.5,[1. 1.],0.5
116,1,2.0,0,1,117,False,1,2.0,0.0,117,,[1. 0.],[1 2],1,0.0,0.5,[1. 1.],0.5
117,1,2.0,0,1,118,False,1,2.0,0.0,118,,[1. 1.],[1 2],1,0.0,0.5,[1. 1.],0.5
118,1,2.0,0,1,119,False,1,2.0,1.0,119,,[0. 0.],[1 2],1,0.0,0.5,[1. 1.],0.5
119,1,2.0,0,1,120,False,1,2.0,0.0,120,,[0. 0.],[1 2],1,0.0,0.5,[1. 1.],0.5
120,1,2.0,0,1,121,False,1,2.0,0.0,121,,[0. 1.],[1 2],1,0.0,0.5,[1. 1.],0.5
121,1,2.0,0,1,122,False,0,1.0,0.0,122,,[0. 1.],[1 2],1,0.0,0.5,[1. 1.],0.5
122,1,1.0,0,1,123,False,1,2.0,1.0,123,,[1. 1.],[1 2],1,0.0,0.5,[1. 1.],0.5
123,1,2.0,0,1,124,False,1,2.0,1.0,124,,[1. 0.],[1 2],1,0.0,0.5,[1. 1.],0.5
124,1,2.0,0,1,125,False,1,2.0,0.0,125,,[0. 1.],[1 2],1,0.0,0.5,[1. 1.],0.5
125,1,2.0,0,1,126,False,1,2.0,1.0,126,,[1. 1.],[1 2],1,0.0,0.5,[1. 1.],0.5
126,1,2.0,0,1,127,False,1,2.0,1.0,127,,[1. 1.],[1 2],1,0.0,0.5,[1. 1.],0.5
127,1,2.0,0,1,128,False,1,2.0,1.0,128,,[0. 1.],[1 2],1,0.0,0.5,[1. 1.],0.5
128,1,2.0,0,1,129,False,1,2.0,1.0,129,,[1. 0.],[1 2],1,0.0,0.5,[1. 1.],0.5
129,1,2.0,0,1,130,False,1,2.0,0.0,130,,[0. 1.],[1 2],1,0.0,0.5,[1. 1.],0.5
130,1,2.0,0,1,131,False,1,2.0,1.0,131,,[1. 1.],[1 2],1,0.0,0.5,[1. 1.],0.5
131,1,2.0,0,1,132,False,1,2.0,1.0,132,,[1. 1.],[1 2],1,0.0,0.5,[1. 1.],0.5
132,1,2.0,0,1,133,False,1,2.0,1.0,133,,[0. 1.],[1 2],1,0.0,0.5,[1. 1.],0.5
133,1,2.0,0,1,134,False,1,2.0,1.0,134,,[0. 1.],[1 2],1,0.0,0.5,[1. 1.],0.5
134,1,2.0,0,1,135,False,1,2.0,1.0,135,,[1. 0.],[1 2],0,0.0,0.5,[1. 1.],0.5
135,1,2.0,0,1,136,False,1,2.0,0.0,136,,[1. 0.],[1 2],0,0.0,0.5,[1. 1.],0.5
136,1,2.0,0,1,137,False,1,2.0,0.0,137,,[1. 1.],[1 2],1,0.0,0.5,[1. 1.],0.5
137,1,2.0,0,1,138,False,1,2.0,1.0,138,,[1. 0.],[1 2],1,0.0,0.5,[1. 1.],0.5
138,1,2.0,0,1,139,False,1,2.0,0.0,139,,[0. 0.],[1 2],1,0.0,0.5,[1. 1.],0.5
139,1,2.0,0,1,140,False,1,2.0,0.0,140,,[0. 0.],[1 2],1,0.0,0.5,[1. 1.],0.5
140,1,2.0,0,1,141,False,1,2.0,0.0,141,,[1. 1.],[1 2],1,0.0,0.5,[1. 1.],0.5
141,1,2.0,0,1,142,False,0,1.0,1.0,142,,[0. 1.],[1 2],1,0.0,0.5,[1. 1.],0.5
142,1,1.0,0,1,143,False,0,1.0,0.0,143,,[1. 0.],[1 2],1,0.0,0.5,[1. 1.],0.5
143,1,1.0,0,1,144,False,0,1.0,1.0,144,,[0. 1.],[1 2],1,0.0,0.5,[1. 1.],0.5
144,1,1.0,0,1,145,False,0,1.0,0.0,145,,[1. 0.],[1 2],1,0.0,0.5,[1. 1.],0.5
145,1,1.0,0,1,146,False,0,1.0,1.0,146,,[1. 1.],[1 2],1,0.0,0.5,[1. 1.],0.5
146,1,1.0,0,1,147,False,0,1.0,1.0,147,,[0. 0.],[1 2],1,0.0,0.5,[1. 1.],0.5
147,1,1.0,0,1,148,False,0,1.0,0.0,148,,[0. 1.],[1 2],1,0.0,0.5,[1. 1.],0.5
148,1,1.0,0,1,149,False,0,1.0,0.0,149,,[0. 0.],[1 2],1,0.0,0.5,[1. 1.],0.5
149,1,1.0,0,1,150,False,0,1.0,0.0,150,,[0. 0.],[1 2],1,0.0,0.5,[1. 1.],0.5
150,1,1.0,0,1,151,False,1,2.0,0.0,151,,[0. 0.],[1 2],1,0.0,0.5,[1. 1.],0.5
151,1,2.0,0,1,152,False,0,1.0,0.0,152,,[1. 1.],[1 2],1,0.0,0.5,[1. 1.],0.5
152,1,1.0,0,1,153,False,1,2.0,1.0,153,,[1. 1.],[1 2],1,0.0,0.5,[1. 1.],0.5
153,1,2.0,0,1,154,False,1,2.0,1.0,154,,[1. 1.],[1 2],1,0.0,0.5,[1. 1.],0.5
154,1,2.0,0,1,155,False,1,2.0,1.0,155,,[1. 0.],[1 2],1,0.0,0.5,[1. 1.],0.5
155,1,2.0,0,1,156,False,1,2.0,0.0,156,,[1. 1.],[1 2],1,0.0,0.5,[1. 1.],0.5
156,1,2.0,0,1,157,False,1,2.0,1.0,157,,[0. 1.],[1 2],1,0.0,0.5,[1. 1.],0.5
157,1,2.0,0,1,158,False,1,2.0,1.0,158,,[0. 0.],[1 2],1,0.0,0.5,[1. 1.],0.5
158,1,2.0,0,1,159,False,1,2.0,0.0,159,,[0. 1.],[1 2],1,0.0,0.5,[1. 1.],0.5
159,1,2.0,0,1,160,False,1,2.0,1.0,160,,[1. 1.],[1 2],1,0.0,0.5,[1. 1.],0.5
160,1,2.0,0,1,161,False,1,2.0,1.0,161,,[1. 1.],[1 2],1,0.0,0.5,[1. 1.],0.5
161,1,2.0,0,1,162,False,1,2.0,1.0,162,,[1. 1.],[1 2],1,0.0,0.5,[1. 1.],0.5
162,1,2.0,0,1,163,False,1,2.0,1.0,163,,[1. 1.],[1 2],1,0.0,0.5,[1. 1.],0.5
163,1,2.0,0,1,164,False,1,2.0,1.0,164,,[1. 1.],[1 2],1,0.0,0.5,[1. 1.],0.5
164,1,2.0,0,1,165,False,1,2.0,1.0,165,,[1. 0.],[1 2],1,0.0,0.5,[1. 1.],0.5
165,1,2.0,0,1,166,False,1,2.0,0.0,166,,[1. 0.],[1 2],1,0.0,0.5,[1. 1.],0.5
166,1,2.0,0,1,167,False,1,2.0,0.0,167,,[1. 0.],[1 2],1,0.0,0.5,[1. 1.],0.5
167,1,2.0,0,1,168,False,1,2.0,0.0,168,,[0. 1.],[1 2],1,0.0,0.5,[1. 1.],0.5
168,1,2.0,0,1,169,False,0,1.0,0.0,169,,[1. 0.],[1 2],1,0.0,0.5,[1. 1.],0.5
169,1,1.0,0,1,170,False,1,2.0,0.0,170,,[0. 0.],[1 2],1,0.0,0.5,[1. 1.],0.5
170,1,2.0,0,1,171,False,0,1.0,0.0,171,,[0. 1.],[1 2],1,0.0,0.5,[1. 1.],0.5
171,1,1.0,0,1,172,False,1,2.0,1.0,172,,[1. 0.],[1 2],1,0.0,0.5,[1. 1.],0.5
172,1,2.0,0,1,173,False,1,2.0,0.0,173,,[0. 1.],[1 2],1,0.0,0.5,[1. 1.],0.5
173,1,2.0,0,1,174,False,1,2.0,1.0,174,,[1. 1.],[1 2],1,0.0,0.5,[1. 1.],0.5
174,1,2.0,0,1,175,False,1,2.0,1.0,175,,[0. 1.],[1 2],1,0.0,0.5,[1. 1.],0.5
175,1,2.0,0,1,176,False,1,2.0,1.0,176,,[1. 1.],[1 2],1,0.0,0.5,[1. 1.],0.5
176,1,2.0,0,1,177,False,1,2.0,1.0,177,,[1. 1.],[1 2],1,0.0,0.5,[1. 1.],0.5
177,1,2.0,0,1,178,False,1,2.0,1.0,178,,[1. 0.],[1 2],1,0.0,0.5,[1. 1.],0.5
178,1,2.0,0,1,179,False,1,2.0,0.0,179,,[0. 1.],[1 2],1,0.0,0.5,[1. 1.],0.5
179,1,2.0,0,1,180,False,1,2.0,1.0,180,,[1. 0.],[1 2],1,0.0,0.5,[1. 1.],0.5
180,1,2.0,0,1,181,False,1,2.0,0.0,181,,[1. 1.],[1 2],1,0.0,0.5,[1. 1.],0.5
181,1,2.0,0,1,182,False,1,2.0,1.0,182,,[0. 0.],[1 2],1,0.0,0.5,[1. 1.],0.5
182,1,2.0,0,1,183,False,1,2.0,0.0,183,,[0. 1.],[1 2],1,0.0,0.5,[1. 1.],0.5
183,1,2.0,0,1,184,False,1,2.0,1.0,184,,[0. 1.],[1 2],1,0.0,0.5,[1. 1.],0.5
184,1,2.0,0,1,185,False,1,2.0,1.0,185,,[1. 1.],[1 2],1,0.0,0.5,[1. 1.],0.5
185,1,2.0,0,1,186,False,1,2.0,1.0,186,,[1. 1.],[1 2],1,0.0,0.5,[1. 1.],0.5
186,1,2.0,0,1,187,False,1,2.0,1.0,187,,[0. 1.],[1 2],1,0.0,0.5,[1. 1.],0.5
187,1,2.0,0,1,188,False,1,2.0,1.0,188,,[1. 0.],[1 2],1,0.0,0.5,[1. 1.],0.5
188,1,2.0,0,1,189,False,1,2.0,0.0,189,,[1. 0.],[1 2],1,0.0,0.5,[1. 1.],0.5
189,1,2.0,0,1,190,False,1,2.0,0.0,190,,[1. 0.],[1 2],1,0.0,0.5,[1. 1.],0.5
190,1,2.0,0,1,191,False,1,2.0,0.0,191,,[1. 0.],[1 2],1,0.0,0.5,[1. 1.],0.5
191,1,2.0,0,1,192,False,1,2.0,0.0,192,,[1. 0.],[1 2],1,0.0,0.5,[1. 1.],0.5
192,1,2.0,0,1,193,False,0,1.0,1.0,193,,[1. 1.],[1 2],1,0.0,0.5,[1. 1.],0.5
193,1,1.0,0,1,194,False,0,1.0,1.0,194,,[0. 0.],[1 2],1,0.0,0.5,[1. 1.],0.5
194,1,1.0,0,1,195,False,0,1.0,0.0,195,,[0. 1.],[1 2],1,0.0,0.5,[1. 1.],0.5
195,1,1.0,0,1,196,False,0,1.0,0.0,196,,[1. 1.],[1 2],1,0.0,0.5,[1. 1.],0.5
196,1,1.0,0,1,197,False,0,1.0,1.0,197,,[1. 1.],[1 2],1,0.0,0.5,[1. 1.],0.5
197,1,1.0,0,1,198,False,0,1.0,1.0,198,,[1. 1.],[1 2],1,0.0,0.5,[1. 1.],0.5
198,1,1.0,0,1,199,False,0,1.0,1.0,199,,[1. 1.],[1 2],1,0.0,0.5,[1. 1.],0.5
199,1,1.0,0,1,200,False,0,1.0,1.0,200,,[1. 0.],[1 2],1,0.0,0.5,[1. 1.],0.5
200,1,1.0,0,1,201,False,0,1.0,1.0,201,,[0. 0.],[1 2],1,0.0,0.5,[1. 1.],0.5
201,1,1.0,0,1,202,False,0,1.0,0.0,202,,[0. 0.],[1 2],1,0.0,0.5,[1. 1.],0.5
202,1,1.0,0,1,203,False,0,1.0,0.0,203,,[1. 0.],[1 2],1,0.0,0.5,[1. 1.],0.5
203,1,1.0,0,1,204,False,0,1.0,1.0,204,,[0. 0.],[1 2],1,0.0,0.5,[1. 1.],0.5
204,1,1.0,0,1,205,False,0,1.0,0.0,205,,[0. 1.],[1 2],1,0.0,0.5,[1. 1.],0.5
205,1,1.0,0,1,206,False,0,1.0,0.0,206,,[1. 1.],[1 2],1,0.0,0.5,[1. 1.],0.5
206,1,1.0,0,1,207,False,1,2.0,1.0,207,,[1. 1.],[1 2],1,0.0,0.5,[1. 1.],0.5
207,1,2.0,0,1,208,False,1,2.0,1.0,208,,[1. 0.],[1 2],1,0.0,0.5,[1. 1.],0.5
208,1,2.0,0,1,209,False,1,2.0,0.0,209,,[0. 1.],[1 2],1,0.0,0.5,[1. 1.],0.5
209,1,2.0,0,1,210,False,1,2.0,1.0,210,,[0. 1.],[1 2],1,0.0,0.5,[1. 1.],0.5
210,1,2.0,0,1,211,False,1,2.0,1.0,211,,[0. 0.],[1 2],1,0.0,0.5,[1. 1.],0.5
211,1,2.0,0,1,212,False,1,2.0,0.0,212,,[1. 0.],[1 2],1,0.0,0.5,[1. 1.],0.5
212,1,2.0,0,1,213,False,1,2.0,0.0,213,,[0. 1.],[1 2],1,0.0,0.5,[1. 1.],0.5
213,1,2.0,0,1,214,False,1,2.0,1.0,214,,[0. 1.],[1 2],1,0.0,0.5,[1. 1.],0.5
214,1,2.0,0,1,215,False,1,2.0,1.0,215,,[1. 1.],[1 2],1,0.0,0.5,[1. 1.],0.5
215,1,2.0,0,1,216,False,1,2.0,1.0,216,,[1. 0.],[1 2],1,0.0,0.5,[1. 1.],0.5
216,1,2.0,0,1,217,False,1,2.0,0.0,217,,[0. 0.],[1 2],1,0.0,0.5,[1. 1.],0.5
217,1,2.0,0,1,218,False,1,2.0,0.0,218,,[1. 0.],[1 2],1,0.0,0.5,[1. 1.],0.5
218,1,2.0,0,1,219,False,1,2.0,0.0,219,,[0. 0.],[1 2],1,0.0,0.5,[1. 1.],0.5
219,1,2.0,0,1,220,False,0,1.0,0.0,220,,[0. 0.],[1 2],1,0.0,0.5,[1. 1.],0.5
220,1,1.0,0,1,221,False,1,2.0,0.0,221,,[1. 0.],[1 2],1,0.0,0.5,[1. 1.],0.5
221,1,2.0,0,1,222,False,0,1.0,1.0,222,,[1. 0.],[1 2],1,0.0,0.5,[1. 1.],0.5
222,1,1.0,0,1,223,False,0,1.0,1.0,223,,[1. 1.],[1 2],1,0.0,0.5,[1. 1.],0.5
223,1,1.0,0,1,224,False,0,1.0,1.0,224,,[1. 0.],[1 2],0,0.0,0.5,[1. 1.],0.5
224,1,1.0,0,1,225,False,0,1.0,1.0,225,,[1. 0.],[1 2],0,0.0,0.5,[1. 1.],0.5
225,1,1.0,0,1,226,False,0,1.0,1.0,226,,[1. 1.],[1 2],0,0.0,0.5,[1. 1.],0.5
226,1,1.0,0,1,227,False,0,1.0,1.0,227,,[1. 0.],[1 2],0,0.0,0.5,[1. 1.],0.5
227,1,1.0,0,1,228,False,0,1.0,1.0,228,,[1. 1.],[1 2],0,0.0,0.5,[1. 1.],0.5
228,1,1.0,0,1,229,False,0,1.0,1.0,229,,[0. 0.],[1 2],0,0.0,0.5,[1. 1.],0.5
229,1,1.0,0,1,230,False,0,1.0,0.0,230,,[0. 1.],[1 2],0,0.0,0.5,[1. 1.],0.5
230,1,1.0,0,1,231,False,0,1.0,0.0,231,,[0. 1.],[1 2],0,0.0,0.5,[1. 1.],0.5
231,1,1.0,0,1,232,False,0,1.0,0.0,232,,[1. 1.],[1 2],0,0.0,0.5,[1. 1.],0.5
232,1,1.0,0,1,233,False,1,2.0,1.0,233,,[1. 1.],[1 2],0,0.0,0.5,[1. 1.],0.5
233,1,2.0,0,1,234,False,1,2.0,1.0,234,,[1. 1.],[1 2],0,0.0,0.5,[1. 1.],0.5
234,1,2.0,0,1,235,False,1,2.0,1.0,235,,[1. 0.],[1 2],0,0.0,0.5,[1. 1.],0.5
235,1,2.0,0,1,236,False,1,2.0,0.0,236,,[1. 1.],[1 2],0,0.0,0.5,[1. 1.],0.5
236,1,2.0,0,1,237,False,1,2.0,1.0,237,,[0. 0.],[1 2],0,0.0,0.5,[1. 1.],0.5
237,1,2.0,0,1,238,False,1,2.0,0.0,238,,[1. 1.],[1 2],0,0.0,0.5,[1. 1.],0.5
238,1,2.0,0,1,239,False,1,2.0,1.0,239,,[0. 0.],[1 2],0,0.0,0.5,[1. 1.],0.5
239,1,2.0,0,1,240,False,1,2.0,0.0,240,,[1. 1.],[1 2],1,0.0,0.5,[1. 1.],0.5
240,1,2.0,0,1,241,False,1,2.0,1.0,241,,[1. 1.],[1 2],1,0.0,0.5,[1. 1.],0.5
241,1,2.0,0,1,242,False,1,2.0,1.0,242,,[0. 1.],[1 2],1,0.0,0.5,[1. 1.],0.5
242,1,2.0,0,1,243,False,1,2.0,1.0,243,,[1. 0.],[1 2],1,0.0,0.5,[1. 1.],0.5
243,1,2.0,0,1,244,False,1,2.0,0.0,244,,[0. 1.],[1 2],1,0.0,0.5,[1. 1.],0.5
244,1,2.0,0,1,245,False,1,2.0,1.0,245,,[1. 0.],[1 2],1,0.0,0.5,[1. 1.],0.5
245,1,2.0,0,1,246,False,1,2.0,0.0,246,,[0. 0.],[1 2],1,0.0,0.5,[1. 1.],0.5
246,1,2.0,0,1,247,False,1,2.0,0.0,247,,[1. 0.],[1 2],1,0.0,0.5,[1. 1.],0.5
247,1,2.0,0,1,248,False,1,2.0,0.0,248,,[0. 0.],[1 2],1,0.0,0.5,[1. 1.],0.5
248,1,2.0,0,1,249,False,0,1.0,0.0,249,,[0. 1.],[1 2],1,0.0,0.5,[1. 1.],0.5
249,1,1.0,0,1,250,False,1,2.0,1.0,250,,[0. 0.],[1 2],1,0.0,0.5,[1. 1.],0.5
250,1,2.0,0,1,251,False,1,2.0,0.0,251,,[0. 1.],[1 2],0,0.0,0.5,[1. 1.],0.5
251,1,2.0,0,1,252,False,0,1.0,0.0,252,,[1. 0.],[1 2],0,0.0,0.5,[1. 1.],0.5
252,1,1.0,0,1,253,False,1,2.0,0.0,253,,[0. 0.],[1 2],0,0.0,0.5,[1. 1.],0.5
253,1,2.0,0,1,254,False,0,1.0,0.0,254,,[1. 1.],[1 2],0,0.0,0.5,[1. 1.],0.5
254,1,1.0,0,1,255,False,1,2.0,1.0,255,,[0. 0.],[1 2],0,0.0,0.5,[1. 1.],0.5
255,1,2.0,0,1,256,False,1,2.0,0.0,256,,[0. 0.],[1 2],0,0.0,0.5,[1. 1.],0.5
256,1,2.0,0,1,257,False,1,2.0,0.0,257,,[1. 0.],[1 2],0,0.0,0.5,[1. 1.],0.5
257,1,2.0,0,1,258,False,0,1.0,1.0,258,,[1. 0.],[1 2],0,0.0,0.5,[1. 1.],0.5
258,1,1.0,0,1,259,False,0,1.0,1.0,259,,[1. 1.],[1 2],0,0.0,0.5,[1. 1.],0.5
259,1,1.0,0,1,260,False,0,1.0,1.0,260,,[0. 1.],[1 2],0,0.0,0.5,[1. 1.],0.5
260,1,1.0,0,1,261,False,0,1.0,0.0,261,,[0. 0.],[1 2],0,0.0,0.5,[1. 1.],0.5
261,1,1.0,0,1,262,False,0,1.0,0.0,262,,[0. 1.],[1 2],0,0.0,0.5,[1. 1.],0.5
262,1,1.0,0,1,263,False,0,1.0,0.0,263,,[0. 0.],[1 2],0,0.0,0.5,[1. 1.],0.5
263,1,1.0,0,1,264,False,1,2.0,0.0,264,,[0. 1.],[1 2],0,0.0,0.5,[1. 1.],0.5
264,1,2.0,0,1,265,False,0,1.0,0.0,265,,[0. 0.],[1 2],0,0.0,0.5,[1. 1.],0.5
265,1,1.0,0,1,266,False,1,2.0,0.0,266,,[1. 0.],[1 2],0,0.0,0.5,[1. 1.],0.5
266,1,2.0,0,1,267,False,0,1.0,1.0,267,,[0. 0.],[1 2],0,0.0,0.5,[1. 1.],0.5
267,1,1.0,0,1,268,False,0,1.0,0.0,268,,[1. 1.],[1 2],0,0.0,0.5,[1. 1.],0.5
268,1,1.0,0,1,269,False,1,2.0,1.0,269,,[1. 1.],[1 2],0,0.0,0.5,[1. 1.],0.5
269,1,2.0,0,1,270,False,1,2.0,1.0,270,,[0. 0.],[1 2],0,0.0,0.5,[1. 1.],0.5
270,1,2.0,0,1,271,False,1,2.0,0.0,271,,[1. 0.],[1 2],0,0.0,0.5,[1. 1.],0.5
271,1,2.0,0,1,272,False,1,2.0,0.0,272,,[1. 1.],[1 2],0,0.0,0.5,[1. 1.],0.5
272,1,2.0,0,1,273,False,0,1.0,1.0,273,,[1. 1.],[1 2],0,0.0,0.5,[1. 1.],0.5
273,1,1.0,0,1,274,False,0,1.0,1.0,274,,[0. 1.],[1 2],0,0.0,0.5,[1. 1.],0.5
274,1,1.0,0,1,275,False,0,1.0,0.0,275,,[0. 1.],[1 2],0,0.0,0.5,[1. 1.],0.5
275,1,1.0,0,1,276,False,0,1.0,0.0,276,,[1. 0.],[1 2],0,0.0,0.5,[1. 1.],0.5
276,1,1.0,0,1,277,False,0,1.0,1.0,277,,[1. 0.],[1 2],0,0.0,0.5,[1. 1.],0.5
277,1,1.0,0,1,278,False,0,1.0,1.0,278,,[1. 0.],[1 2],0,0.0,0.5,[1. 1.],0.5
278,1,1.0,0,1,279,False,0,1.0,1.0,279,,[0. 0.],[1 2],0,0.0,0.5,[1. 1.],0.5
279,1,1.0,0,1,280,False,0,1.0,0.0,280,,[1. 1.],[1 2],0,0.0,0.5,[1. 1.],0.5
280,1,1.0,0,1,281,False,0,1.0,1.0,281,,[0. 0.],[1 2],0,0.0,0.5,[1. 1.],0.5
281,1,1.0,0,1,282,False,0,1.0,0.0,282,,[0. 1.],[1 2],0,0.0,0.5,[1. 1.],0.5
282,1,1.0,0,1,283,False,0,1.0,0.0,283,,[1. 1.],[1 2],0,0.0,0.5,[1. 1.],0.5
283,1,1.0,0,1,284,False,0,1.0,1.0,284,,[1. 1.],[1 2],0,0.0,0.5,[1. 1.],0.5
284,1,1.0,0,1,285,False,0,1.0,1.0,285,,[1. 1.],[1 2],0,0.0,0.5,[1. 1.],0.5
285,1,1.0,0,1,286,False,0,1.0,1.0,286,,[0. 0.],[1 2],0,0.0,0.5,[1. 1.],0.5
286,1,1.0,0,1,287,False,0,1.0,0.0,287,,[1. 0.],[1 2],0,0.0,0.5,[1. 1.],0.5
287,1,1.0,0,1,288,False,0,1.0,1.0,288,,[0. 0.],[1 2],0,0.0,0.5,[1. 1.],0.5
288,1,1.0,0,1,289,False,0,1.0,0.0,289,,[1. 1.],[1 2],0,0.0,0.5,[1. 1.],0.5
289,1,1.0,0,1,290,False,0,1.0,1.0,290,,[1. 1.],[1 2],0,0.0,0.5,[1. 1.],0.5
290,1,1.0,0,1,291,False,0,1.0,1.0,291,,[0. 0.],[1 2],0,0.0,0.5,[1. 1.],0.5
291,1,1.0,0,1,292,False,0,1.0,0.0,292,,[1. 0.],[1 2],0,0.0,0.5,[1. 1.],0.5
292,1,1.0,0,1,293,False,0,1.0,1.0,293,,[0. 1.],[1 2],0,0.0,0.5,[1. 1.],0.5
293,1,1.0,0,1,294,False,0,1.0,0.0,294,,[0. 1.],[1 2],0,0.0,0.5,[1. 1.],0.5
294,1,1.0,0,1,295,False,0,1.0,0.0,295,,[1. 0.],[1 2],0,0.0,0.5,[1. 1.],0.5
295,1,1.0,0,1,296,False,0,1.0,1.0,296,,[1. 0.],[1 2],0,0.0,0.5,[1. 1.],0.5
296,1,1.0,0,1,297,False,0,1.0,1.0,297,,[0. 1.],[1 2],0,0.0,0.5,[1. 1.],0.5
297,1,1.0,0,1,298,False,0,1.0,0.0,298,,[1. 1.],[1 2],0,0.0,0.5,[1. 1.],0.5
298,1,1.0,0,1,299,False,0,1.0,1.0,299,,[1. 1.],[1 2],0,0.0,0.5,[1. 1.],0.5
299,1,1.0,0,1,300,True,0,1.0,1.0,300,,[0. 0.],[1 2],0,0.0,0.5,[1. 1.],0.5
0,1,1.0,0,1,1,False,1,2.0,1.0,1,,[1. 0.],[1 2],1,0.0,0.5,[1. 1.],0.5
1,1,2.0,0,1,2,False,0,1.0,1.0,2,,[1. 1.],[1 2],1,0.0,0.5,[1. 1.],0.5
2,1,1.0,0,1,3,False,0,1.0,1.0,3,,[0. 0.],[1 2],1,0.0,0.5,[1. 1.],0.5
