,obs,tot_t,stage,is_done,obs_next,reward,action,blockID,trialID,t,transition,randomplanet,rewardplanet,highstate,p_ambiguity,p_trans,p_reward_high,p_reward_low
111,1.0,112,1,False,1.0,0.0,0,1,112,0,[1 2],,[0. 0.],0,0.0,[1. 1.],0.6,0.4
112,1.0,113,1,False,1.0,0.0,0,1,113,0,[1 2],,[1. 1.],0,0.0,[1. 1.],0.6,0.4
113,1.0,114,1,False,2.0,1.0,1,1,114,0,[1 2],,[0. 1.],0,0.0,[1. 1.],0.6,0.4
114,2.0,115,1,False,2.0,1.0,1,1,115,0,[1 2],,[1. 0.],0,0.0,[1. 1.],0.6,0.4
115,2.0,116,1,False,2.0,0.0,1,1,116,0,[1 2],,[0. 0.],0,0.0,[1. 1.],0.6,0.4
116,2.0,117,1,False,2.0,0.0,1,1,117,0,[1 2],,[0. 1.],0,0.0,[1. 1.],0.6,0.4
117,2.0,118,1,False,2.0,1.0,1,1,118,0,[1 2],,[1. 0.],0,0.0,[1. 1.],0.6,0.4
118,2.0,119,1,False,2.0,0.0,1,1,119,0,[1 2],,[1. 0.],0,0.0,[1. 1.],0.6,0.4
119,2.0,120,1,False,1.0,1.0,0,1,120,0,[1 2],,[1. 1.],0,0.0,[1. 1.],0.6,0.4
120,1.0,121,1,False,1.0,1.0,0,1,121,0,[1 2],,[1. 0.],0,0.0,[1. 1.],0.6,0.4
121,1.0,122,1,False,1.0,1.0,0,1,122,0,[1 2],,[0. 0.],0,0.0,[1. 1.],0.6,0.4
122,1.0,123,1,False,1.0,0.0,0,1,123,0,[1 2],,[1. 0.],0,0.0,[1. 1.],0.6,0.4
123,1.0,124,1,False,1.0,1.0,0,1,124,0,[1 2],,[0. 0.],0,0.0,[1. 1.],0.6,0.4
124,1.0,125,1,False,1.0,0.0,0,1,125,0,[1 2],,[0. 1.],0,0.0,[1. 1.],0.6,0.4
125,1.0,126,1,False,1.0,0.0,0,1,126,0,[1 2],,[0. 0.],0,0.0,[1. 1.],0.6,0.4
126,1.0,127,1,False,2.0,0.0,1,1,127,0,[1 2],,[0. 1.],0,0.0,[1. 1.],0.6,0.4
127,2.0,128,1,False,1.0,0.0,0,1,128,0,[1 2],,[0. 0.],0,0.0,[1. 1.],0.6,0.4
128,1.0,129,1,False,2.0,0.0,1,1,129,0,[1 2],,[1. 0.],0,0.0,[1. 1.],0.6,0.4
129,2.0,130,1,False,1.0,1.0,0,1,130,0,[1 2],,[0. 1.],0,0.0,[1. 1.],0.6,0.4
130,1.0,131,1,False,1.0,0.0,0,1,131,0,[1 2],,[0. 1.],0,0.0,[1. 1.],0.6,0.4
131,1.0,132,1,False,1.0,0.0,0,1,132,0,[1 2],,[0. 0.],0,0.0,[1. 1.],0.6,0.4
132,1.0,133,1,False,2.0,0.0,1,1,133,0,[1 2],,[0. 0.],0,0.0,[1. 1.],0.6,0.4
133,2.0,134,1,False,1.0,0.0,0,1,134,0,[1 2],,[1. 1.],0,0.0,[1. 1.],0.6,0.4
134,1.0,135,1,False,2.0,1.0,1,1,135,0,[1 2],,[1. 0.],0,0.0,[1. 1.],0.6,0.4
135,2.0,136,1,False,2.0,0.0,1,1,136,0,[1 2],,[0. 0.],0,0.0,[1. 1.],0.6,0.4
136,2.0,137,1,False,2.0,0.0,1,1,137,0,[1 2],,[0. 0.],0,0.0,[1. 1.],0.6,0.4
137,2.0,138,1,False,1.0,0.0,0,1,138,0,[1 2],,[0. 1.],0,0.0,[1. 1.],0.6,0.4
138,1.0,139,1,False,2.0,1.0,1,1,139,0,[1 2],,[1. 1.],0,0.0,[1. 1.],0.6,0.4
139,2.0,140,1,False,2.0,1.0,1,1,140,0,[1 2],,[1. 0.],0,0.0,[1. 1.],0.6,0.4
140,2.0,141,1,False,2.0,0.0,1,1,141,0,[1 2],,[1. 0.],0,0.0,[1. 1.],0.6,0.4
141,2.0,142,1,False,2.0,0.0,1,1,142,0,[1 2],,[1. 1.],0,0.0,[1. 1.],0.6,0.4
142,2.0,143,1,False,1.0,1.0,0,1,143,0,[1 2],,[1. 1.],0,0.0,[1. 1.],0.6,0.4
143,1.0,144,1,False,1.0,1.0,0,1,144,0,[1 2],,[0. 0.],0,0.0,[1. 1.],0.6,0.4
144,1.0,145,1,False,1.0,0.0,0,1,145,0,[1 2],,[0. 1.],0,0.0,[1. 1.],0.6,0.4
145,1.0,146,1,False,1.0,0.0,0,1,146,0,[1 2],,[0. 1.],0,0.0,[1. 1.],0.6,0.4
146,1.0,147,1,False,2.0,1.0,1,1,147,0,[1 2],,[1. 0.],0,0.0,[1. 1.],0.6,0.4
147,2.0,148,1,False,2.0,0.0,1,1,148,0,[1 2],,[1. 1.],0,0.0,[1. 1.],0.6,0.4
148,2.0,149,1,False,1.0,1.0,0,1,149,0,[1 2],,[0. 0.],0,0.0,[1. 1.],0.6,0.4
149,1.0,150,1,False,1.0,0.0,0,1,150,0,[1 2],,[0. 1.],0,0.0,[1. 1.],0.6,0.4
150,1.0,151,1,False,2.0,1.0,1,1,151,0,[1 2],,[1. 0.],0,0.0,[1. 1.],0.6,0.4
151,2.0,152,1,False,2.0,0.0,1,1,152,0,[1 2],,[1. 0.],1,0.0,[1. 1.],0.6,0.4
152,2.0,153,1,False,1.0,1.0,0,1,153,0,[1 2],,[1. 1.],1,0.0,[1. 1.],0.6,0.4
153,1.0,154,1,False,1.0,1.0,0,1,154,0,[1 2],,[0. 1.],1,0.0,[1. 1.],0.6,0.4
154,1.0,155,1,False,1.0,0.0,0,1,155,0,[1 2],,[0. 1.],1,0.0,[1. 1.],0.6,0.4
155,1.0,156,1,False,1.0,0.0,0,1,156,0,[1 2],,[0. 0.],1,0.0,[1. 1.],0.6,0.4
156,1.0,157,1,False,1.0,0.0,0,1,157,0,[1 2],,[0. 0.],0,0.0,[1. 1.],0.6,0.4
157,1.0,158,1,False,2.0,0.0,1,1,158,0,[1 2],,[1. 0.],0,0.0,[1. 1.],0.6,0.4
158,2.0,159,1,False,1.0,1.0,0,1,159,0,[1 2],,[1. 0.],0,0.0,[1. 1.],0.6,0.4
159,1.0,160,1,False,1.0,1.0,0,1,160,0,[1 2],,[0. 1.],0,0.0,[1. 1.],0.6,0.4
160,1.0,161,1,False,1.0,0.0,0,1,161,0,[1 2],,[1. 0.],0,0.0,[1. 1.],0.6,0.4
161,1.0,162,1,False,1.0,1.0,0,1,162,0,[1 2],,[1. 1.],0,0.0,[1. 1.],0.6,0.4
162,1.0,163,1,False,1.0,1.0,0,1,163,0,[1 2],,[0. 0.],0,0.0,[1. 1.],0.6,0.4
163,1.0,164,1,False,1.0,0.0,0,1,164,0,[1 2],,[1. 0.],0,0.0,[1. 1.],0.6,0.4
164,1.0,165,1,False,1.0,1.0,0,1,165,0,[1 2],,[1. 1.],0,0.0,[1. 1.],0.6,0.4
165,1.0,166,1,False,1.0,1.0,0,1,166,0,[1 2],,[1. 1.],0,0.0,[1. 1.],0.6,0.4
166,1.0,167,1,False,1.0,1.0,0,1,167,0,[1 2],,[0. 0.],0,0.0,[1. 1.],0.6,0.4
167,1.0,168,1,False,1.0,0.0,0,1,168,0,[1 2],,[1. 0.],0,0.0,[1. 1.],0.6,0.4
168,1.0,169,1,False,1.0,1.0,0,1,169,0,[1 2],,[1. 0.],0,0.0,[1. 1.],0.6,0.4
169,1.0,170,1,False,1.0,1.0,0,1,170,0,[1 2],,[1. 0.],0,0.0,[1. 1.],0.6,0.4
170,1.0,171,1,False,1.0,1.0,0,1,171,0,[1 2],,[1. 0.],0,0.0,[1. 1.],0.6,0.4
171,1.0,172,1,False,1.0,1.0,0,1,172,0,[1 2],,[0. 1.],0,0.0,[1. 1.],0.6,0.4
172,1.0,173,1,False,1.0,0.0,0,1,173,0,[1 2],,[0. 0.],0,0.0,[1. 1.],0.6,0.4
173,1.0,174,1,False,1.0,0.0,0,1,174,0,[1 2],,[1. 1.],0,0.0,[1. 1.],0.6,0.4
174,1.0,175,1,False,1.0,1.0,0,1,175,0,[1 2],,[0. 1.],1,0.0,[1. 1.],0.6,0.4
175,1.0,176,1,False,1.0,0.0,0,1,176,0,[1 2],,[1. 1.],1,0.0,[1. 1.],0.6,0.4
176,1.0,177,1,False,1.0,1.0,0,1,177,0,[1 2],,[0. 1.],1,0.0,[1. 1.],0.6,0.4
177,1.0,178,1,False,1.0,0.0,0,1,178,0,[1 2],,[1. 1.],1,0.0,[1. 1.],0.6,0.4
178,1.0,179,1,False,1.0,1.0,0,1,179,0,[1 2],,[0. 0.],1,0.0,[1. 1.],0.6,0.4
179,1.0,180,1,False,1.0,0.0,0,1,180,0,[1 2],,[0. 1.],1,0.0,[1. 1.],0.6,0.4
180,1.0,181,1,False,1.0,0.0,0,1,181,0,[1 2],,[1. 0.],1,0.0,[1. 1.],0.6,0.4
181,1.0,182,1,False,2.0,0.0,1,1,182,0,[1 2],,[1. 0.],1,0.0,[1. 1.],0.6,0.4
182,2.0,183,1,False,1.0,1.0,0,1,183,0,[1 2],,[0. 1.],1,0.0,[1. 1.],0.6,0.4
183,1.0,184,1,False,1.0,0.0,0,1,184,0,[1 2],,[0. 0.],0,0.0,[1. 1.],0.6,0.4
184,1.0,185,1,False,1.0,0.0,0,1,185,0,[1 2],,[1. 0.],0,0.0,[1. 1.],0.6,0.4
185,1.0,186,1,False,2.0,0.0,1,1,186,0,[1 2],,[0. 1.],1,0.0,[1. 1.],0.6,0.4
186,2.0,187,1,False,1.0,0.0,0,1,187,0,[1 2],,[0. 1.],1,0.0,[1. 1.],0.6,0.4
187,1.0,188,1,False,2.0,1.0,1,1,188,0,[1 2],,[1. 0.],1,0.0,[1. 1.],0.6,0.4
188,2.0,189,1,False,2.0,0.0,1,1,189,0,[1 2],,[0. 0.],1,0.0,[1. 1.],0.6,0.4
189,2.0,190,1,False,2.0,0.0,1,1,190,0,[1 2],,[0. 1.],1,0.0,[1. 1.],0.6,0.4
190,2.0,191,1,False,1.0,0.0,0,1,191,0,[1 2],,[1. 1.],1,0.0,[1. 1.],0.6,0.4
191,1.0,192,1,False,2.0,1.0,1,1,192,0,[1 2],,[0. 1.],1,0.0,[1. 1.],0.6,0.4
192,2.0,193,1,False,2.0,1.0,1,1,193,0,[1 2],,[0. 0.],1,0.0,[1. 1.],0.6,0.4
193,2.0,194,1,False,2.0,0.0,1,1,194,0,[1 2],,[1. 0.],1,0.0,[1. 1.],0.6,0.4
194,2.0,195,1,False,2.0,0.0,1,1,195,0,[1 2],,[0. 1.],1,0.0,[1. 1.],0.6,0.4
195,2.0,196,1,False,1.0,0.0,0,1,196,0,[1 2],,[0. 1.],1,0.0,[1. 1.],0.6,0.4
196,1.0,197,1,False,2.0,1.0,1,1,197,0,[1 2],,[0. 1.],1,0.0,[1. 1.],0.6,0.4
197,2.0,198,1,False,2.0,1.0,1,1,198,0,[1 2],,[0. 0.],1,0.0,[1. 1.],0.6,0.4
198,2.0,199,1,False,2.0,0.0,1,1,199,0,[1 2],,[1. 1.],1,0.0,[1. 1.],0.6,0.4
199,2.0,200,1,False,2.0,1.0,1,1,200,0,[1 2],,[0. 1.],1,0.0,[1. 1.],0.6,0.4
200,2.0,201,1,False,2.0,1.0,1,1,201,0,[1 2],,[0. 0.],1,0.0,[1. 1.],0.6,0.4
201,2.0,202,1,False,2.0,0.0,1,1,202,0,[1 2],,[0. 1.],1,0.0,[1. 1.],0.6,0.4
202,2.0,203,1,False,2.0,1.0,1,1,203,0,[1 2],,[0. 1.],1,0.0,[1. 1.],0.6,0.4
203,2.0,204,1,False,2.0,1.0,1,1,204,0,[1 2],,[0. 0.],1,0.0,[1. 1.],0.6,0.4
204,2.0,205,1,False,2.0,0.0,1,1,205,0,[1 2],,[0. 1.],1,0.0,[1. 1.],0.6,0.4
205,2.0,206,1,False,2.0,1.0,1,1,206,0,[1 2],,[0. 0.],1,0.0,[1. 1.],0.6,0.4
206,2.0,207,1,False,2.0,0.0,1,1,207,0,[1 2],,[0. 0.],1,0.0,[1. 1.],0.6,0.4
207,2.0,208,1,False,2.0,0.0,1,1,208,0,[1 2],,[1. 1.],1,0.0,[1. 1.],0.6,0.4
208,2.0,209,1,False,2.0,1.0,1,1,209,0,[1 2],,[1. 0.],1,0.0,[1. 1.],0.6,0.4
209,2.0,210,1,False,2.0,0.0,1,1,210,0,[1 2],,[1. 0.],0,0.0,[1. 1.],0.6,0.4
210,2.0,211,1,False,1.0,1.0,0,1,211,0,[1 2],,[1. 1.],0,0.0,[1. 1.],0.6,0.4
211,1.0,212,1,False,1.0,1.0,0,1,212,0,[1 2],,[0. 0.],0,0.0,[1. 1.],0.6,0.4
212,1.0,213,1,False,1.0,0.0,0,1,213,0,[1 2],,[1. 1.],0,0.0,[1. 1.],0.6,0.4
213,1.0,214,1,False,1.0,1.0,0,1,214,0,[1 2],,[0. 0.],0,0.0,[1. 1.],0.6,0.4
214,1.0,215,1,False,1.0,0.0,0,1,215,0,[1 2],,[1. 1.],0,0.0,[1. 1.],0.6,0.4
215,1.0,216,1,False,1.0,1.0,0,1,216,0,[1 2],,[0. 1.],0,0.0,[1. 1.],0.6,0.4
216,1.0,217,1,False,1.0,0.0,0,1,217,0,[1 2],,[1. 1.],1,0.0,[1. 1.],0.6,0.4
217,1.0,218,1,False,1.0,1.0,0,1,218,0,[1 2],,[0. 1.],1,0.0,[1. 1.],0.6,0.4
218,1.0,219,1,False,1.0,0.0,0,1,219,0,[1 2],,[0. 0.],1,0.0,[1. 1.],0.6,0.4
219,1.0,220,1,False,1.0,0.0,0,1,220,0,[1 2],,[0. 1.],1,0.0,[1. 1.],0.6,0.4
220,1.0,221,1,False,2.0,1.0,1,1,221,0,[1 2],,[1. 1.],1,0.0,[1. 1.],0.6,0.4
221,2.0,222,1,False,2.0,1.0,1,1,222,0,[1 2],,[1. 1.],1,0.0,[1. 1.],0.6,0.4
222,2.0,223,1,False,2.0,1.0,1,1,223,0,[1 2],,[0. 0.],1,0.0,[1. 1.],0.6,0.4
223,2.0,224,1,False,2.0,0.0,1,1,224,0,[1 2],,[0. 1.],1,0.0,[1. 1.],0.6,0.4
224,2.0,225,1,False,2.0,1.0,1,1,225,0,[1 2],,[0. 1.],1,0.0,[1. 1.],0.6,0.4
225,2.0,226,1,False,2.0,1.0,1,1,226,0,[1 2],,[0. 0.],1,0.0,[1. 1.],0.6,0.4
226,2.0,227,1,False,2.0,0.0,1,1,227,0,[1 2],,[1. 1.],1,0.0,[1. 1.],0.6,0.4
227,2.0,228,1,False,2.0,1.0,1,1,228,0,[1 2],,[1. 1.],1,0.0,[1. 1.],0.6,0.4
228,2.0,229,1,False,2.0,1.0,1,1,229,0,[1 2],,[0. 1.],1,0.0,[1. 1.],0.6,0.4
229,2.0,230,1,False,2.0,1.0,1,1,230,0,[1 2],,[1. 1.],1,0.0,[1. 1.],0.6,0.4
230,2.0,231,1,False,2.0,1.0,1,1,231,0,[1 2],,[0. 0.],1,0.0,[1. 1.],0.6,0.4
231,2.0,232,1,False,2.0,0.0,1,1,232,0,[1 2],,[0. 1.],1,0.0,[1. 1.],0.6,0.4
232,2.0,233,1,False,2.0,1.0,1,1,233,0,[1 2],,[0. 1.],1,0.0,[1. 1.],0.6,0.4
233,2.0,234,1,False,2.0,1.0,1,1,234,0,[1 2],,[0. 0.],1,0.0,[1. 1.],0.6,0.4
234,2.0,235,1,False,2.0,0.0,1,1,235,0,[1 2],,[1. 0.],1,0.0,[1. 1.],0.6,0.4
235,2.0,236,1,False,2.0,0.0,1,1,236,0,[1 2],,[0. 0.],1,0.0,[1. 1.],0.6,0.4
236,2.0,237,1,False,2.0,0.0,1,1,237,0,[1 2],,[0. 0.],1,0.0,[1. 1.],0.6,0.4
237,2.0,238,1,False,1.0,0.0,0,1,238,0,[1 2],,[0. 0.],1,0.0,[1. 1.],0.6,0.4
238,1.0,239,1,False,2.0,0.0,1,1,239,0,[1 2],,[0. 0.],1,0.0,[1. 1.],0.6,0.4
239,2.0,240,1,False,1.0,0.0,0,1,240,0,[1 2],,[1. 0.],1,0.0,[1. 1.],0.6,0.4
240,1.0,241,1,False,2.0,0.0,1,1,241,0,[1 2],,[0. 1.],1,0.0,[1. 1.],0.6,0.4
241,2.0,242,1,False,1.0,0.0,0,1,242,0,[1 2],,[1. 0.],1,0.0,[1. 1.],0.6,0.4
242,1.0,243,1,False,2.0,0.0,1,1,243,0,[1 2],,[0. 0.],1,0.0,[1. 1.],0.6,0.4
243,2.0,244,1,False,1.0,0.0,0,1,244,0,[1 2],,[1. 0.],1,0.0,[1. 1.],0.6,0.4
244,1.0,245,1,False,2.0,0.0,1,1,245,0,[1 2],,[0. 1.],1,0.0,[1. 1.],0.6,0.4
245,2.0,246,1,False,1.0,0.0,0,1,246,0,[1 2],,[1. 1.],1,0.0,[1. 1.],0.6,0.4
246,1.0,247,1,False,2.0,1.0,1,1,247,0,[1 2],,[1. 1.],1,0.0,[1. 1.],0.6,0.4
247,2.0,248,1,False,2.0,1.0,1,1,248,0,[1 2],,[0. 0.],1,0.0,[1. 1.],0.6,0.4
248,2.0,249,1,False,2.0,0.0,1,1,249,0,[1 2],,[0. 0.],1,0.0,[1. 1.],0.6,0.4
249,2.0,250,1,False,2.0,0.0,1,1,250,0,[1 2],,[0. 1.],1,0.0,[1. 1.],0.6,0.4
250,2.0,251,1,False,1.0,0.0,0,1,251,0,[1 2],,[0. 0.],1,0.0,[1. 1.],0.6,0.4
251,1.0,252,1,False,2.0,0.0,1,1,252,0,[1 2],,[0. 1.],1,0.0,[1. 1.],0.6,0.4
252,2.0,253,1,False,1.0,0.0,0,1,253,0,[1 2],,[0. 1.],1,0.0,[1. 1.],0.6,0.4
253,1.0,254,1,False,2.0,1.0,1,1,254,0,[1 2],,[1. 0.],1,0.0,[1. 1.],0.6,0.4
254,2.0,255,1,False,2.0,0.0,1,1,255,0,[1 2],,[0. 1.],1,0.0,[1. 1.],0.6,0.4
255,2.0,256,1,False,1.0,0.0,0,1,256,0,[1 2],,[1. 1.],1,0.0,[1. 1.],0.6,0.4
256,1.0,257,1,False,2.0,1.0,1,1,257,0,[1 2],,[0. 0.],1,0.0,[1. 1.],0.6,0.4
257,2.0,258,1,False,2.0,0.0,1,1,258,0,[1 2],,[0. 0.],0,0.0,[1. 1.],0.6,0.4
258,2.0,259,1,False,2.0,0.0,1,1,259,0,[1 2],,[0. 0.],0,0.0,[1. 1.],0.6,0.4
259,2.0,260,1,False,1.0,0.0,0,1,260,0,[1 2],,[1. 1.],0,0.0,[1. 1.],0.6,0.4
260,1.0,261,1,False,2.0,1.0,1,1,261,0,[1 2],,[1. 1.],0,0.0,[1. 1.],0.6,0.4
261,2.0,262,1,False,2.0,1.0,1,1,262,0,[1 2],,[1. 1.],0,0.0,[1. 1.],0.6,0.4
262,2.0,263,1,False,2.0,1.0,1,1,263,0,[1 2],,[0. 0.],0,0.0,[1. 1.],0.6,0.4
263,2.0,264,1,False,2.0,0.0,1,1,264,0,[1 2],,[1. 0.],0,0.0,[1. 1.],0.6,0.4
264,2.0,265,1,False,2.0,0.0,1,1,265,0,[1 2],,[0. 1.],0,0.0,[1. 1.],0.6,0.4
265,2.0,266,1,False,1.0,0.0,0,1,266,0,[1 2],,[1. 1.],0,0.0,[1. 1.],0.6,0.4
266,1.0,267,1,False,2.0,1.0,1,1,267,0,[1 2],,[1. 1.],0,0.0,[1. 1.],0.6,0.4
267,2.0,268,1,False,2.0,1.0,1,1,268,0,[1 2],,[0. 1.],0,0.0,[1. 1.],0.6,0.4
268,2.0,269,1,False,2.0,1.0,1,1,269,0,[1 2],,[1. 1.],0,0.0,[1. 1.],0.6,0.4
269,2.0,270,1,False,2.0,1.0,1,1,270,0,[1 2],,[1. 1.],0,0.0,[1. 1.],0.6,0.4
270,2.0,271,1,False,2.0,1.0,1,1,271,0,[1 2],,[1. 0.],0,0.0,[1. 1.],0.6,0.4
271,2.0,272,1,False,2.0,0.0,1,1,272,0,[1 2],,[0. 1.],0,0.0,[1. 1.],0.6,0.4
272,2.0,273,1,False,2.0,1.0,1,1,273,0,[1 2],,[1. 0.],0,0.0,[1. 1.],0.6,0.4
273,2.0,274,1,False,2.0,0.0,1,1,274,0,[1 2],,[0. 1.],0,0.0,[1. 1.],0.6,0.4
274,2.0,275,1,False,2.0,1.0,1,1,275,0,[1 2],,[0. 0.],0,0.0,[1. 1.],0.6,0.4
275,2.0,276,1,False,2.0,0.0,1,1,276,0,[1 2],,[0. 0.],0,0.0,[1. 1.],0.6,0.4
276,2.0,277,1,False,2.0,0.0,1,1,277,0,[1 2],,[1. 1.],0,0.0,[1. 1.],0.6,0.4
277,2.0,278,1,False,1.0,1.0,0,1,278,0,[1 2],,[1. 0.],0,0.0,[1. 1.],0.6,0.4
278,1.0,279,1,False,1.0,1.0,0,1,279,0,[1 2],,[1. 0.],0,0.0,[1. 1.],0.6,0.4
279,1.0,280,1,False,1.0,1.0,0,1,280,0,[1 2],,[1. 0.],0,0.0,[1. 1.],0.6,0.4
280,1.0,281,1,False,1.0,1.0,0,1,281,0,[1 2],,[1. 0.],0,0.0,[1. 1.],0.6,0.4
281,1.0,282,1,False,1.0,1.0,0,1,282,0,[1 2],,[0. 0.],0,0.0,[1. 1.],0.6,0.4
282,1.0,283,1,False,1.0,0.0,0,1,283,0,[1 2],,[0. 0.],0,0.0,[1. 1.],0.6,0.4
283,1.0,284,1,False,1.0,0.0,0,1,284,0,[1 2],,[1. 0.],0,0.0,[1. 1.],0.6,0.4
284,1.0,285,1,False,1.0,1.0,0,1,285,0,[1 2],,[0. 0.],0,0.0,[1. 1.],0.6,0.4
285,1.0,286,1,False,1.0,0.0,0,1,286,0,[1 2],,[1. 0.],0,0.0,[1. 1.],0.6,0.4
286,1.0,287,1,False,1.0,1.0,0,1,287,0,[1 2],,[0. 1.],0,0.0,[1. 1.],0.6,0.4
287,1.0,288,1,False,1.0,0.0,0,1,288,0,[1 2],,[1. 0.],0,0.0,[1. 1.],0.6,0.4
288,1.0,289,1,False,1.0,1.0,0,1,289,0,[1 2],,[1. 1.],0,0.0,[1. 1.],0.6,0.4
289,1.0,290,1,False,1.0,1.0,0,1,290,0,[1 2],,[0. 1.],0,0.0,[1. 1.],0.6,0.4
290,1.0,291,1,False,1.0,0.0,0,1,291,0,[1 2],,[0. 0.],0,0.0,[1. 1.],0.6,0.4
291,1.0,292,1,False,1.0,0.0,0,1,292,0,[1 2],,[1. 1.],0,0.0,[1. 1.],0.6,0.4
292,1.0,293,1,False,2.0,1.0,1,1,293,0,[1 2],,[0. 0.],0,0.0,[1. 1.],0.6,0.4
293,2.0,294,1,False,2.0,0.0,1,1,294,0,[1 2],,[1. 0.],0,0.0,[1. 1.],0.6,0.4
294,2.0,295,1,False,1.0,1.0,0,1,295,0,[1 2],,[1. 1.],0,0.0,[1. 1.],0.6,0.4
295,1.0,296,1,False,1.0,1.0,0,1,296,0,[1 2],,[1. 1.],0,0.0,[1. 1.],0.6,0.4
296,1.0,297,1,False,1.0,1.0,0,1,297,0,[1 2],,[1. 1.],0,0.0,[1. 1.],0.6,0.4
297,1.0,298,1,False,1.0,1.0,0,1,298,0,[1 2],,[0. 0.],0,0.0,[1. 1.],0.6,0.4
298,1.0,299,1,False,1.0,0.0,0,1,299,0,[1 2],,[0. 0.],0,0.0,[1. 1.],0.6,0.4
299,1.0,300,1,True,1.0,0.0,0,1,300,0,[1 2],,[1. 0.],0,0.0,[1. 1.],0.6,0.4
0,1.0,1,1,False,1.0,0.0,0,1,1,0,[1 2],,[1. 1.],1,0.0,[1. 1.],0.6,0.4
1,1.0,2,1,False,2.0,1.0,1,1,2,0,[1 2],,[0. 0.],1,0.0,[1. 1.],0.6,0.4
2,2.0,3,1,False,2.0,0.0,1,1,3,0,[1 2],,[1. 0.],0,0.0,[1. 1.],0.6,0.4
3,2.0,4,1,False,2.0,0.0,1,1,4,0,[1 2],,[1. 1.],0,0.0,[1. 1.],0.6,0.4
4,2.0,5,1,False,1.0,1.0,0,1,5,0,[1 2],,[1. 1.],0,0.0,[1. 1.],0.6,0.4
5,1.0,6,1,False,1.0,1.0,0,1,6,0,[1 2],,[1. 0.],0,0.0,[1. 1.],0.6,0.4
6,1.0,7,1,False,1.0,1.0,0,1,7,0,[1 2],,[1. 1.],0,0.0,[1. 1.],0.6,0.4
7,1.0,8,1,False,1.0,1.0,0,1,8,0,[1 2],,[0. 1.],0,0.0,[1. 1.],0.6,0.4
8,1.0,9,1,False,1.0,0.0,0,1,9,0,[1 2],,[0. 0.],0,0.0,[1. 1.],0.6,0.4
9,1.0,10,1,False,1.0,0.0,0,1,10,0,[1 2],,[1. 0.],0,0.0,[1. 1.],0.6,0.4
10,1.0,11,1,False,1.0,1.0,0,1,11,0,[1 2],,[0. 0.],0,0.0,[1. 1.],0.6,0.4
11,1.0,12,1,False,1.0,0.0,0,1,12,0,[1 2],,[1. 1.],0,0.0,[1. 1.],0.6,0.4
12,1.0,13,1,False,1.0,1.0,0,1,13,0,[1 2],,[1. 1.],0,0.0,[1. 1.],0.6,0.4
13,1.0,14,1,False,1.0,1.0,0,1,14,0,[1 2],,[1. 0.],0,0.0,[1. 1.],0.6,0.4
14,1.0,15,1,False,1.0,1.0,0,1,15,0,[1 2],,[0. 0.],1,0.0,[1. 1.],0.6,0.4
15,1.0,16,1,False,1.0,0.0,0,1,16,0,[1 2],,[1. 1.],0,0.0,[1. 1.],0.6,0.4
16,1.0,17,1,False,1.0,1.0,0,1,17,0,[1 2],,[1. 0.],0,0.0,[1. 1.],0.6,0.4
17,1.0,18,1,False,1.0,1.0,0,1,18,0,[1 2],,[1. 1.],0,0.0,[1. 1.],0.6,0.4
18,1.0,19,1,False,1.0,1.0,0,1,19,0,[1 2],,[1. 1.],0,0.0,[1. 1.],0.6,0.4
19,1.0,20,1,False,1.0,1.0,0,1,20,0,[1 2],,[0. 1.],0,0.0,[1. 1.],0.6,0.4
20,1.0,21,1,False,1.0,0.0,0,1,21,0,[1 2],,[1. 0.],0,0.0,[1. 1.],0.6,0.4
21,1.0,22,1,False,1.0,1.0,0,1,22,0,[1 2],,[1. 0.],0,0.0,[1. 1.],0.6,0.4
22,1.0,23,1,False,1.0,1.0,0,1,23,0,[1 2],,[0. 0.],0,0.0,[1. 1.],0.6,0.4
23,1.0,24,1,False,1.0,0.0,0,1,24,0,[1 2],,[0. 0.],0,0.0,[1. 1.],0.6,0.4
24,1.0,25,1,False,1.0,0.0,0,1,25,0,[1 2],,[0. 0.],0,0.0,[1. 1.],0.6,0.4
25,1.0,26,1,False,1.0,0.0,0,1,26,0,[1 2],,[0. 1.],0,0.0,[1. 1.],0.6,0.4
26,1.0,27,1,False,2.0,1.0,1,1,27,0,[1 2],,[1. 1.],0,0.0,[1. 1.],0.6,0.4
27,2.0,28,1,False,2.0,1.0,1,1,28,0,[1 2],,[1. 1.],0,0.0,[1. 1.],0.6,0.4
28,2.0,29,1,False,2.0,1.0,1,1,29,0,[1 2],,[1. 1.],0,0.0,[1. 1.],0.6,0.4
29,2.0,30,1,False,2.0,1.0,1,1,30,0,[1 2],,[0. 0.],0,0.0,[1. 1.],0.6,0.4
30,2.0,31,1,False,2.0,0.0,1,1,31,0,[1 2],,[0. 0.],0,0.0,[1. 1.],0.6,0.4
31,2.0,32,1,False,2.0,0.0,1,1,32,0,[1 2],,[0. 0.],0,0.0,[1. 1.],0.6,0.4
32,2.0,33,1,False,2.0,0.0,1,1,33,0,[1 2],,[0. 0.],0,0.0,[1. 1.],0.6,0.4
33,2.0,34,1,False,1.0,0.0,0,1,34,0,[1 2],,[0. 0.],0,0.0,[1. 1.],0.6,0.4
34,1.0,35,1,False,2.0,0.0,1,1,35,0,[1 2],,[1. 0.],0,0.0,[1. 1.],0.6,0.4
