,episodeID,stepID,action,planet,spaceship,displayreward,question,reward
2590,13.0,191.0,2.0,1.0,0.0,1.0,1.0,0.0
2591,13.0,192.0,5.0,3.0,0.0,0.0,3.0,1.0
2592,13.0,193.0,2.0,1.0,0.0,1.0,1.0,0.0
2593,13.0,194.0,5.0,3.0,0.0,0.0,3.0,0.0
2594,13.0,195.0,2.0,1.0,0.0,0.0,1.0,0.0
2595,13.0,196.0,5.0,3.0,0.0,0.0,3.0,0.0
2596,13.0,197.0,1.0,1.0,0.0,0.0,1.0,0.0
2597,13.0,198.0,5.0,2.0,0.0,0.0,3.0,1.0
2598,13.0,199.0,1.0,1.0,0.0,1.0,1.0,0.0
2599,13.0,200.0,5.0,2.0,0.0,0.0,3.0,1.0
2600,14.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0
2601,14.0,2.0,5.0,2.0,0.0,0.0,3.0,1.0
2602,14.0,3.0,1.0,1.0,0.0,1.0,1.0,0.0
2603,14.0,4.0,5.0,3.0,0.0,0.0,3.0,0.0
2604,14.0,5.0,1.0,1.0,0.0,0.0,1.0,0.0
2605,14.0,6.0,5.0,3.0,0.0,0.0,3.0,0.0
2606,14.0,7.0,2.0,1.0,0.0,0.0,1.0,0.0
2607,14.0,8.0,5.0,2.0,0.0,0.0,3.0,1.0
2608,14.0,9.0,2.0,1.0,0.0,1.0,1.0,0.0
2609,14.0,10.0,5.0,2.0,0.0,0.0,3.0,1.0
2610,14.0,11.0,2.0,1.0,0.0,1.0,1.0,0.0
2611,14.0,12.0,5.0,2.0,0.0,0.0,3.0,1.0
2612,14.0,13.0,2.0,1.0,0.0,1.0,1.0,0.0
2613,14.0,14.0,5.0,2.0,0.0,0.0,3.0,1.0
2614,14.0,15.0,2.0,1.0,0.0,1.0,1.0,0.0
2615,14.0,16.0,5.0,3.0,0.0,0.0,3.0,0.0
2616,14.0,17.0,2.0,1.0,0.0,0.0,1.0,0.0
2617,14.0,18.0,5.0,2.0,0.0,0.0,3.0,1.0
2618,14.0,19.0,2.0,1.0,0.0,1.0,1.0,0.0
2619,14.0,20.0,5.0,2.0,0.0,0.0,3.0,1.0
2620,14.0,21.0,2.0,1.0,0.0,1.0,1.0,0.0
2621,14.0,22.0,5.0,2.0,0.0,0.0,3.0,0.0
2622,14.0,23.0,2.0,1.0,0.0,0.0,1.0,0.0
2623,14.0,24.0,5.0,2.0,0.0,0.0,3.0,1.0
2624,14.0,25.0,2.0,1.0,0.0,1.0,1.0,0.0
2625,14.0,26.0,5.0,3.0,0.0,0.0,3.0,1.0
2626,14.0,27.0,2.0,1.0,0.0,1.0,1.0,0.0
2627,14.0,28.0,5.0,2.0,0.0,0.0,3.0,0.0
2628,14.0,29.0,2.0,1.0,0.0,0.0,1.0,0.0
2629,14.0,30.0,5.0,2.0,0.0,0.0,3.0,0.0
2630,14.0,31.0,1.0,1.0,0.0,0.0,1.0,0.0
2631,14.0,32.0,5.0,3.0,0.0,0.0,3.0,0.0
2632,14.0,33.0,2.0,1.0,0.0,0.0,1.0,0.0
2633,14.0,34.0,5.0,2.0,0.0,0.0,3.0,1.0
2634,14.0,35.0,2.0,1.0,0.0,1.0,1.0,0.0
2635,14.0,36.0,5.0,2.0,0.0,0.0,3.0,0.0
2636,14.0,37.0,2.0,1.0,0.0,0.0,1.0,0.0
2637,14.0,38.0,5.0,2.0,0.0,0.0,3.0,0.0
2638,14.0,39.0,1.0,1.0,0.0,0.0,1.0,0.0
2639,14.0,40.0,5.0,3.0,0.0,0.0,3.0,1.0
2640,14.0,41.0,1.0,1.0,0.0,1.0,1.0,0.0
2641,14.0,42.0,5.0,3.0,0.0,0.0,3.0,1.0
2642,14.0,43.0,1.0,1.0,0.0,1.0,1.0,0.0
2643,14.0,44.0,5.0,3.0,0.0,0.0,3.0,1.0
2644,14.0,45.0,1.0,1.0,0.0,1.0,1.0,0.0
2645,14.0,46.0,5.0,3.0,0.0,0.0,3.0,1.0
2646,14.0,47.0,1.0,1.0,0.0,1.0,1.0,0.0
2647,14.0,48.0,5.0,3.0,0.0,0.0,3.0,1.0
2648,14.0,49.0,1.0,1.0,0.0,1.0,1.0,0.0
2649,14.0,50.0,5.0,3.0,0.0,0.0,3.0,1.0
2650,14.0,51.0,1.0,1.0,0.0,1.0,1.0,0.0
2651,14.0,52.0,5.0,3.0,0.0,0.0,3.0,1.0
2652,14.0,53.0,1.0,1.0,0.0,1.0,1.0,0.0
2653,14.0,54.0,5.0,2.0,0.0,0.0,3.0,0.0
2654,14.0,55.0,1.0,1.0,0.0,0.0,1.0,0.0
2655,14.0,56.0,5.0,3.0,0.0,0.0,3.0,0.0
2656,14.0,57.0,2.0,1.0,0.0,0.0,1.0,0.0
2657,14.0,58.0,5.0,2.0,0.0,0.0,3.0,1.0
2658,14.0,59.0,2.0,1.0,0.0,1.0,1.0,0.0
2659,14.0,60.0,5.0,2.0,0.0,0.0,3.0,1.0
2660,14.0,61.0,2.0,1.0,0.0,1.0,1.0,0.0
2661,14.0,62.0,5.0,2.0,0.0,0.0,3.0,1.0
2662,14.0,63.0,2.0,1.0,0.0,1.0,1.0,0.0
2663,14.0,64.0,5.0,3.0,0.0,0.0,3.0,0.0
2664,14.0,65.0,2.0,1.0,0.0,0.0,1.0,0.0
2665,14.0,66.0,5.0,3.0,0.0,0.0,3.0,0.0
2666,14.0,67.0,1.0,1.0,0.0,0.0,1.0,0.0
2667,14.0,68.0,5.0,3.0,0.0,0.0,3.0,1.0
2668,14.0,69.0,1.0,1.0,0.0,1.0,1.0,0.0
2669,14.0,70.0,5.0,3.0,0.0,0.0,3.0,1.0
2670,14.0,71.0,1.0,1.0,0.0,1.0,1.0,0.0
2671,14.0,72.0,5.0,3.0,0.0,0.0,3.0,1.0
2672,14.0,73.0,1.0,1.0,0.0,1.0,1.0,0.0
2673,14.0,74.0,5.0,3.0,0.0,0.0,3.0,1.0
2674,14.0,75.0,1.0,1.0,0.0,1.0,1.0,0.0
2675,14.0,76.0,5.0,3.0,0.0,0.0,3.0,0.0
2676,14.0,77.0,1.0,1.0,0.0,0.0,1.0,0.0
2677,14.0,78.0,5.0,3.0,0.0,0.0,3.0,0.0
2678,14.0,79.0,2.0,1.0,0.0,0.0,1.0,0.0
2679,14.0,80.0,5.0,2.0,0.0,0.0,3.0,1.0
2680,14.0,81.0,2.0,1.0,0.0,1.0,1.0,0.0
2681,14.0,82.0,5.0,2.0,0.0,0.0,3.0,1.0
2682,14.0,83.0,2.0,1.0,0.0,1.0,1.0,0.0
2683,14.0,84.0,5.0,2.0,0.0,0.0,3.0,1.0
2684,14.0,85.0,2.0,1.0,0.0,1.0,1.0,0.0
2685,14.0,86.0,5.0,2.0,0.0,0.0,3.0,1.0
2686,14.0,87.0,2.0,1.0,0.0,1.0,1.0,0.0
2687,14.0,88.0,5.0,2.0,0.0,0.0,3.0,1.0
2688,14.0,89.0,2.0,1.0,0.0,1.0,1.0,0.0
2689,14.0,90.0,5.0,2.0,0.0,0.0,3.0,1.0
2690,14.0,91.0,2.0,1.0,0.0,1.0,1.0,0.0
2691,14.0,92.0,5.0,2.0,0.0,0.0,3.0,0.0
2692,14.0,93.0,2.0,1.0,0.0,0.0,1.0,0.0
2693,14.0,94.0,5.0,3.0,0.0,0.0,3.0,1.0
2694,14.0,95.0,2.0,1.0,0.0,1.0,1.0,0.0
2695,14.0,96.0,5.0,2.0,0.0,0.0,3.0,0.0
2696,14.0,97.0,2.0,1.0,0.0,0.0,1.0,0.0
2697,14.0,98.0,5.0,2.0,0.0,0.0,3.0,0.0
2698,14.0,99.0,1.0,1.0,0.0,0.0,1.0,0.0
2699,14.0,100.0,5.0,3.0,0.0,0.0,3.0,1.0
2700,14.0,101.0,1.0,1.0,0.0,1.0,1.0,0.0
2701,14.0,102.0,5.0,3.0,0.0,0.0,3.0,1.0
2702,14.0,103.0,1.0,1.0,0.0,1.0,1.0,0.0
2703,14.0,104.0,5.0,3.0,0.0,0.0,3.0,0.0
2704,14.0,105.0,1.0,1.0,0.0,0.0,1.0,0.0
2705,14.0,106.0,5.0,3.0,0.0,0.0,3.0,1.0
2706,14.0,107.0,1.0,1.0,0.0,1.0,1.0,0.0
2707,14.0,108.0,5.0,3.0,0.0,0.0,3.0,0.0
2708,14.0,109.0,1.0,1.0,0.0,0.0,1.0,0.0
2709,14.0,110.0,5.0,3.0,0.0,0.0,3.0,1.0
2710,14.0,111.0,1.0,1.0,0.0,1.0,1.0,0.0
2711,14.0,112.0,5.0,3.0,0.0,0.0,3.0,1.0
2712,14.0,113.0,1.0,1.0,0.0,1.0,1.0,0.0
2713,14.0,114.0,5.0,3.0,0.0,0.0,3.0,1.0
2714,14.0,115.0,1.0,1.0,0.0,1.0,1.0,0.0
2715,14.0,116.0,5.0,3.0,0.0,0.0,3.0,1.0
2716,14.0,117.0,1.0,1.0,0.0,1.0,1.0,0.0
2717,14.0,118.0,5.0,3.0,0.0,0.0,3.0,1.0
2718,14.0,119.0,1.0,1.0,0.0,1.0,1.0,0.0
2719,14.0,120.0,5.0,3.0,0.0,0.0,3.0,1.0
2720,14.0,121.0,1.0,1.0,0.0,1.0,1.0,0.0
2721,14.0,122.0,5.0,3.0,0.0,0.0,3.0,1.0
2722,14.0,123.0,1.0,1.0,0.0,1.0,1.0,0.0
2723,14.0,124.0,5.0,2.0,0.0,0.0,3.0,0.0
2724,14.0,125.0,1.0,1.0,0.0,0.0,1.0,0.0
2725,14.0,126.0,5.0,3.0,0.0,0.0,3.0,1.0
2726,14.0,127.0,1.0,1.0,0.0,1.0,1.0,0.0
2727,14.0,128.0,5.0,3.0,0.0,0.0,3.0,1.0
2728,14.0,129.0,1.0,1.0,0.0,1.0,1.0,0.0
2729,14.0,130.0,5.0,2.0,0.0,0.0,3.0,0.0
2730,14.0,131.0,1.0,1.0,0.0,0.0,1.0,0.0
2731,14.0,132.0,5.0,3.0,0.0,0.0,3.0,1.0
2732,14.0,133.0,1.0,1.0,0.0,1.0,1.0,0.0
2733,14.0,134.0,5.0,2.0,0.0,0.0,3.0,0.0
2734,14.0,135.0,1.0,1.0,0.0,0.0,1.0,0.0
2735,14.0,136.0,5.0,3.0,0.0,0.0,3.0,1.0
2736,14.0,137.0,1.0,1.0,0.0,1.0,1.0,0.0
2737,14.0,138.0,5.0,3.0,0.0,0.0,3.0,1.0
2738,14.0,139.0,1.0,1.0,0.0,1.0,1.0,0.0
2739,14.0,140.0,5.0,3.0,0.0,0.0,3.0,1.0
2740,14.0,141.0,1.0,1.0,0.0,1.0,1.0,0.0
2741,14.0,142.0,5.0,3.0,0.0,0.0,3.0,1.0
2742,14.0,143.0,1.0,1.0,0.0,1.0,1.0,0.0
2743,14.0,144.0,5.0,3.0,0.0,0.0,3.0,1.0
2744,14.0,145.0,1.0,1.0,0.0,1.0,1.0,0.0
2745,14.0,146.0,5.0,3.0,0.0,0.0,3.0,1.0
2746,14.0,147.0,1.0,1.0,0.0,1.0,1.0,0.0
2747,14.0,148.0,5.0,3.0,0.0,0.0,3.0,1.0
2748,14.0,149.0,1.0,1.0,0.0,1.0,1.0,0.0
2749,14.0,150.0,5.0,3.0,0.0,0.0,3.0,1.0
2750,14.0,151.0,1.0,1.0,0.0,1.0,1.0,0.0
2751,14.0,152.0,5.0,3.0,0.0,0.0,3.0,1.0
2752,14.0,153.0,1.0,1.0,0.0,1.0,1.0,0.0
2753,14.0,154.0,5.0,3.0,0.0,0.0,3.0,0.0
2754,14.0,155.0,1.0,1.0,0.0,0.0,1.0,0.0
2755,14.0,156.0,5.0,2.0,0.0,0.0,3.0,0.0
2756,14.0,157.0,2.0,1.0,0.0,0.0,1.0,0.0
2757,14.0,158.0,5.0,2.0,0.0,0.0,3.0,0.0
2758,14.0,159.0,1.0,1.0,0.0,0.0,1.0,0.0
2759,14.0,160.0,5.0,2.0,0.0,0.0,3.0,0.0
2760,14.0,161.0,2.0,1.0,0.0,0.0,1.0,0.0
2761,14.0,162.0,5.0,3.0,0.0,0.0,3.0,1.0
2762,14.0,163.0,2.0,1.0,0.0,1.0,1.0,0.0
2763,14.0,164.0,5.0,2.0,0.0,0.0,3.0,0.0
2764,14.0,165.0,2.0,1.0,0.0,0.0,1.0,0.0
2765,14.0,166.0,5.0,2.0,0.0,0.0,3.0,1.0
2766,14.0,167.0,2.0,1.0,0.0,1.0,1.0,0.0
2767,14.0,168.0,5.0,2.0,0.0,0.0,3.0,1.0
2768,14.0,169.0,2.0,1.0,0.0,1.0,1.0,0.0
2769,14.0,170.0,5.0,2.0,0.0,0.0,3.0,1.0
2770,14.0,171.0,2.0,1.0,0.0,1.0,1.0,0.0
2771,14.0,172.0,5.0,2.0,0.0,0.0,3.0,1.0
2772,14.0,173.0,2.0,1.0,0.0,1.0,1.0,0.0
2773,14.0,174.0,5.0,2.0,0.0,0.0,3.0,1.0
2774,14.0,175.0,2.0,1.0,0.0,1.0,1.0,0.0
2775,14.0,176.0,5.0,2.0,0.0,0.0,3.0,0.0
2776,14.0,177.0,2.0,1.0,0.0,0.0,1.0,0.0
2777,14.0,178.0,5.0,2.0,0.0,0.0,3.0,1.0
2778,14.0,179.0,2.0,1.0,0.0,1.0,1.0,0.0
2779,14.0,180.0,5.0,2.0,0.0,0.0,3.0,1.0
2780,14.0,181.0,2.0,1.0,0.0,1.0,1.0,0.0
2781,14.0,182.0,5.0,2.0,0.0,0.0,3.0,1.0
2782,14.0,183.0,2.0,1.0,0.0,1.0,1.0,0.0
2783,14.0,184.0,5.0,2.0,0.0,0.0,3.0,1.0
2784,14.0,185.0,2.0,1.0,0.0,1.0,1.0,0.0
2785,14.0,186.0,5.0,2.0,0.0,0.0,3.0,1.0
2786,14.0,187.0,2.0,1.0,0.0,1.0,1.0,0.0
2787,14.0,188.0,5.0,2.0,0.0,0.0,3.0,1.0
2788,14.0,189.0,2.0,1.0,0.0,1.0,1.0,0.0
2789,14.0,190.0,5.0,2.0,0.0,0.0,3.0,1.0
2790,14.0,191.0,2.0,1.0,0.0,1.0,1.0,0.0
2791,14.0,192.0,5.0,2.0,0.0,0.0,3.0,1.0
2792,14.0,193.0,2.0,1.0,0.0,1.0,1.0,0.0
2793,14.0,194.0,5.0,3.0,0.0,0.0,3.0,0.0
2794,14.0,195.0,2.0,1.0,0.0,0.0,1.0,0.0
2795,14.0,196.0,5.0,2.0,0.0,0.0,3.0,1.0
2796,14.0,197.0,2.0,1.0,0.0,1.0,1.0,0.0
2797,14.0,198.0,5.0,2.0,0.0,0.0,3.0,1.0
2798,14.0,199.0,2.0,1.0,0.0,1.0,1.0,0.0
2799,14.0,200.0,5.0,2.0,0.0,0.0,3.0,0.0
2800,15.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0
2801,15.0,2.0,5.0,2.0,0.0,0.0,3.0,1.0
2802,15.0,3.0,1.0,1.0,0.0,1.0,1.0,0.0
2803,15.0,4.0,5.0,2.0,0.0,0.0,3.0,0.0
2804,15.0,5.0,1.0,1.0,0.0,0.0,1.0,0.0
2805,15.0,6.0,5.0,2.0,0.0,0.0,3.0,0.0
2806,15.0,7.0,2.0,1.0,0.0,0.0,1.0,0.0
2807,15.0,8.0,5.0,3.0,0.0,0.0,3.0,0.0
2808,15.0,9.0,1.0,1.0,0.0,0.0,1.0,0.0
2809,15.0,10.0,5.0,2.0,0.0,0.0,3.0,1.0
2810,15.0,11.0,1.0,1.0,0.0,1.0,1.0,0.0
2811,15.0,12.0,5.0,2.0,0.0,0.0,3.0,1.0
2812,15.0,13.0,1.0,1.0,0.0,1.0,1.0,0.0
2813,15.0,14.0,5.0,2.0,0.0,0.0,3.0,0.0
2814,15.0,15.0,1.0,1.0,0.0,0.0,1.0,0.0
2815,15.0,16.0,5.0,3.0,0.0,0.0,3.0,1.0
2816,15.0,17.0,1.0,1.0,0.0,1.0,1.0,0.0
2817,15.0,18.0,5.0,2.0,0.0,0.0,3.0,1.0
2818,15.0,19.0,1.0,1.0,0.0,1.0,1.0,0.0
2819,15.0,20.0,5.0,3.0,0.0,0.0,3.0,0.0
2820,15.0,21.0,1.0,1.0,0.0,0.0,1.0,0.0
2821,15.0,22.0,5.0,2.0,0.0,0.0,3.0,1.0
2822,15.0,23.0,1.0,1.0,0.0,1.0,1.0,0.0
2823,15.0,24.0,5.0,2.0,0.0,0.0,3.0,1.0
2824,15.0,25.0,1.0,1.0,0.0,1.0,1.0,0.0
2825,15.0,26.0,5.0,2.0,0.0,0.0,3.0,1.0
2826,15.0,27.0,1.0,1.0,0.0,1.0,1.0,0.0
2827,15.0,28.0,5.0,2.0,0.0,0.0,3.0,1.0
2828,15.0,29.0,1.0,1.0,0.0,1.0,1.0,0.0
2829,15.0,30.0,5.0,2.0,0.0,0.0,3.0,1.0
2830,15.0,31.0,1.0,1.0,0.0,1.0,1.0,0.0
2831,15.0,32.0,5.0,2.0,0.0,0.0,3.0,1.0
2832,15.0,33.0,1.0,1.0,0.0,1.0,1.0,0.0
2833,15.0,34.0,5.0,2.0,0.0,0.0,3.0,1.0
2834,15.0,35.0,1.0,1.0,0.0,1.0,1.0,0.0
2835,15.0,36.0,5.0,2.0,0.0,0.0,3.0,1.0
2836,15.0,37.0,1.0,1.0,0.0,1.0,1.0,0.0
2837,15.0,38.0,5.0,2.0,0.0,0.0,3.0,1.0
2838,15.0,39.0,1.0,1.0,0.0,1.0,1.0,0.0
2839,15.0,40.0,5.0,2.0,0.0,0.0,3.0,1.0
2840,15.0,41.0,1.0,1.0,0.0,1.0,1.0,0.0
2841,15.0,42.0,5.0,2.0,0.0,0.0,3.0,1.0
2842,15.0,43.0,1.0,1.0,0.0,1.0,1.0,0.0
2843,15.0,44.0,5.0,2.0,0.0,0.0,3.0,1.0
2844,15.0,45.0,1.0,1.0,0.0,1.0,1.0,0.0
2845,15.0,46.0,5.0,2.0,0.0,0.0,3.0,1.0
2846,15.0,47.0,1.0,1.0,0.0,1.0,1.0,0.0
2847,15.0,48.0,5.0,2.0,0.0,0.0,3.0,1.0
2848,15.0,49.0,1.0,1.0,0.0,1.0,1.0,0.0
2849,15.0,50.0,5.0,2.0,0.0,0.0,3.0,1.0
2850,15.0,51.0,1.0,1.0,0.0,1.0,1.0,0.0
2851,15.0,52.0,5.0,2.0,0.0,0.0,3.0,1.0
2852,15.0,53.0,1.0,1.0,0.0,1.0,1.0,0.0
2853,15.0,54.0,5.0,2.0,0.0,0.0,3.0,1.0
2854,15.0,55.0,1.0,1.0,0.0,1.0,1.0,0.0
2855,15.0,56.0,5.0,2.0,0.0,0.0,3.0,1.0
2856,15.0,57.0,1.0,1.0,0.0,1.0,1.0,0.0
2857,15.0,58.0,5.0,2.0,0.0,0.0,3.0,1.0
2858,15.0,59.0,1.0,1.0,0.0,1.0,1.0,0.0
2859,15.0,60.0,5.0,2.0,0.0,0.0,3.0,1.0
2860,15.0,61.0,1.0,1.0,0.0,1.0,1.0,0.0
2861,15.0,62.0,5.0,3.0,0.0,0.0,3.0,0.0
2862,15.0,63.0,1.0,1.0,0.0,0.0,1.0,0.0
2863,15.0,64.0,5.0,3.0,0.0,0.0,3.0,0.0
2864,15.0,65.0,2.0,1.0,0.0,0.0,1.0,0.0
2865,15.0,66.0,5.0,3.0,0.0,0.0,3.0,0.0
2866,15.0,67.0,1.0,1.0,0.0,0.0,1.0,0.0
2867,15.0,68.0,5.0,2.0,0.0,0.0,3.0,1.0
2868,15.0,69.0,1.0,1.0,0.0,1.0,1.0,0.0
2869,15.0,70.0,5.0,2.0,0.0,0.0,3.0,1.0
2870,15.0,71.0,1.0,1.0,0.0,1.0,1.0,0.0
2871,15.0,72.0,5.0,2.0,0.0,0.0,3.0,1.0
2872,15.0,73.0,1.0,1.0,0.0,1.0,1.0,0.0
2873,15.0,74.0,5.0,3.0,0.0,0.0,3.0,0.0
2874,15.0,75.0,1.0,1.0,0.0,0.0,1.0,0.0
2875,15.0,76.0,5.0,2.0,0.0,0.0,3.0,1.0
2876,15.0,77.0,1.0,1.0,0.0,1.0,1.0,0.0
2877,15.0,78.0,5.0,2.0,0.0,0.0,3.0,1.0
2878,15.0,79.0,1.0,1.0,0.0,1.0,1.0,0.0
2879,15.0,80.0,5.0,2.0,0.0,0.0,3.0,1.0
2880,15.0,81.0,1.0,1.0,0.0,1.0,1.0,0.0
2881,15.0,82.0,5.0,2.0,0.0,0.0,3.0,1.0
2882,15.0,83.0,1.0,1.0,0.0,1.0,1.0,0.0
2883,15.0,84.0,5.0,2.0,0.0,0.0,3.0,1.0
2884,15.0,85.0,1.0,1.0,0.0,1.0,1.0,0.0
2885,15.0,86.0,5.0,2.0,0.0,0.0,3.0,0.0
2886,15.0,87.0,1.0,1.0,0.0,0.0,1.0,0.0
2887,15.0,88.0,5.0,2.0,0.0,0.0,3.0,1.0
2888,15.0,89.0,1.0,1.0,0.0,1.0,1.0,0.0
2889,15.0,90.0,5.0,2.0,0.0,0.0,3.0,1.0
2890,15.0,91.0,1.0,1.0,0.0,1.0,1.0,0.0
2891,15.0,92.0,5.0,2.0,0.0,0.0,3.0,1.0
2892,15.0,93.0,1.0,1.0,0.0,1.0,1.0,0.0
2893,15.0,94.0,5.0,2.0,0.0,0.0,3.0,1.0
2894,15.0,95.0,1.0,1.0,0.0,1.0,1.0,0.0
2895,15.0,96.0,5.0,2.0,0.0,0.0,3.0,1.0
2896,15.0,97.0,1.0,1.0,0.0,1.0,1.0,0.0
2897,15.0,98.0,5.0,2.0,0.0,0.0,3.0,0.0
2898,15.0,99.0,1.0,1.0,0.0,0.0,1.0,0.0
2899,15.0,100.0,5.0,2.0,0.0,0.0,3.0,1.0
2900,15.0,101.0,1.0,1.0,0.0,1.0,1.0,0.0
2901,15.0,102.0,5.0,2.0,0.0,0.0,3.0,1.0
2902,15.0,103.0,1.0,1.0,0.0,1.0,1.0,0.0
2903,15.0,104.0,5.0,2.0,0.0,0.0,3.0,1.0
2904,15.0,105.0,1.0,1.0,0.0,1.0,1.0,0.0
2905,15.0,106.0,5.0,2.0,0.0,0.0,3.0,1.0
2906,15.0,107.0,1.0,1.0,0.0,1.0,1.0,0.0
2907,15.0,108.0,5.0,2.0,0.0,0.0,3.0,1.0
2908,15.0,109.0,1.0,1.0,0.0,1.0,1.0,0.0
2909,15.0,110.0,5.0,2.0,0.0,0.0,3.0,0.0
2910,15.0,111.0,1.0,1.0,0.0,0.0,1.0,0.0
2911,15.0,112.0,5.0,2.0,0.0,0.0,3.0,1.0
2912,15.0,113.0,1.0,1.0,0.0,1.0,1.0,0.0
2913,15.0,114.0,5.0,2.0,0.0,0.0,3.0,1.0
2914,15.0,115.0,1.0,1.0,0.0,1.0,1.0,0.0
2915,15.0,116.0,5.0,3.0,0.0,0.0,3.0,0.0
2916,15.0,117.0,1.0,1.0,0.0,0.0,1.0,0.0
2917,15.0,118.0,5.0,3.0,0.0,0.0,3.0,0.0
2918,15.0,119.0,2.0,1.0,0.0,0.0,1.0,0.0
2919,15.0,120.0,5.0,3.0,0.0,0.0,3.0,0.0
2920,15.0,121.0,1.0,1.0,0.0,0.0,1.0,0.0
2921,15.0,122.0,5.0,2.0,0.0,0.0,3.0,1.0
2922,15.0,123.0,1.0,1.0,0.0,1.0,1.0,0.0
2923,15.0,124.0,5.0,2.0,0.0,0.0,3.0,1.0
2924,15.0,125.0,1.0,1.0,0.0,1.0,1.0,0.0
2925,15.0,126.0,5.0,2.0,0.0,0.0,3.0,1.0
2926,15.0,127.0,1.0,1.0,0.0,1.0,1.0,0.0
2927,15.0,128.0,5.0,2.0,0.0,0.0,3.0,1.0
2928,15.0,129.0,1.0,1.0,0.0,1.0,1.0,0.0
2929,15.0,130.0,5.0,2.0,0.0,0.0,3.0,1.0
2930,15.0,131.0,1.0,1.0,0.0,1.0,1.0,0.0
2931,15.0,132.0,5.0,2.0,0.0,0.0,3.0,1.0
2932,15.0,133.0,1.0,1.0,0.0,1.0,1.0,0.0
2933,15.0,134.0,5.0,2.0,0.0,0.0,3.0,1.0
2934,15.0,135.0,1.0,1.0,0.0,1.0,1.0,0.0
2935,15.0,136.0,5.0,2.0,0.0,0.0,3.0,1.0
2936,15.0,137.0,1.0,1.0,0.0,1.0,1.0,0.0
2937,15.0,138.0,5.0,2.0,0.0,0.0,3.0,1.0
2938,15.0,139.0,1.0,1.0,0.0,1.0,1.0,0.0
2939,15.0,140.0,5.0,3.0,0.0,0.0,3.0,0.0
2940,15.0,141.0,1.0,1.0,0.0,0.0,1.0,0.0
2941,15.0,142.0,5.0,2.0,0.0,0.0,3.0,1.0
2942,15.0,143.0,1.0,1.0,0.0,1.0,1.0,0.0
2943,15.0,144.0,5.0,2.0,0.0,0.0,3.0,1.0
2944,15.0,145.0,1.0,1.0,0.0,1.0,1.0,0.0
2945,15.0,146.0,5.0,2.0,0.0,0.0,3.0,1.0
2946,15.0,147.0,1.0,1.0,0.0,1.0,1.0,0.0
2947,15.0,148.0,5.0,2.0,0.0,0.0,3.0,1.0
2948,15.0,149.0,1.0,1.0,0.0,1.0,1.0,0.0
2949,15.0,150.0,5.0,3.0,0.0,0.0,3.0,0.0
2950,15.0,151.0,1.0,1.0,0.0,0.0,1.0,0.0
2951,15.0,152.0,5.0,2.0,0.0,0.0,3.0,1.0
2952,15.0,153.0,1.0,1.0,0.0,1.0,1.0,0.0
2953,15.0,154.0,5.0,2.0,0.0,0.0,3.0,0.0
2954,15.0,155.0,1.0,1.0,0.0,0.0,1.0,0.0
2955,15.0,156.0,5.0,2.0,0.0,0.0,3.0,1.0
2956,15.0,157.0,1.0,1.0,0.0,1.0,1.0,0.0
2957,15.0,158.0,5.0,2.0,0.0,0.0,3.0,1.0
2958,15.0,159.0,1.0,1.0,0.0,1.0,1.0,0.0
2959,15.0,160.0,5.0,2.0,0.0,0.0,3.0,1.0
2960,15.0,161.0,1.0,1.0,0.0,1.0,1.0,0.0
2961,15.0,162.0,5.0,2.0,0.0,0.0,3.0,1.0
2962,15.0,163.0,1.0,1.0,0.0,1.0,1.0,0.0
2963,15.0,164.0,5.0,2.0,0.0,0.0,3.0,1.0
2964,15.0,165.0,1.0,1.0,0.0,1.0,1.0,0.0
2965,15.0,166.0,5.0,2.0,0.0,0.0,3.0,0.0
2966,15.0,167.0,1.0,1.0,0.0,0.0,1.0,0.0
2967,15.0,168.0,5.0,2.0,0.0,0.0,3.0,0.0
2968,15.0,169.0,2.0,1.0,0.0,0.0,1.0,0.0
2969,15.0,170.0,5.0,3.0,0.0,0.0,3.0,1.0
2970,15.0,171.0,2.0,1.0,0.0,1.0,1.0,0.0
2971,15.0,172.0,5.0,3.0,0.0,0.0,3.0,1.0
2972,15.0,173.0,2.0,1.0,0.0,1.0,1.0,0.0
2973,15.0,174.0,5.0,3.0,0.0,0.0,3.0,1.0
2974,15.0,175.0,2.0,1.0,0.0,1.0,1.0,0.0
2975,15.0,176.0,5.0,3.0,0.0,0.0,3.0,1.0
2976,15.0,177.0,2.0,1.0,0.0,1.0,1.0,0.0
2977,15.0,178.0,5.0,3.0,0.0,0.0,3.0,0.0
2978,15.0,179.0,2.0,1.0,0.0,0.0,1.0,0.0
2979,15.0,180.0,5.0,3.0,0.0,0.0,3.0,1.0
2980,15.0,181.0,2.0,1.0,0.0,1.0,1.0,0.0
2981,15.0,182.0,5.0,3.0,0.0,0.0,3.0,1.0
2982,15.0,183.0,2.0,1.0,0.0,1.0,1.0,0.0
2983,15.0,184.0,5.0,3.0,0.0,0.0,3.0,1.0
2984,15.0,185.0,2.0,1.0,0.0,1.0,1.0,0.0
2985,15.0,186.0,5.0,3.0,0.0,0.0,3.0,1.0
2986,15.0,187.0,2.0,1.0,0.0,1.0,1.0,0.0
2987,15.0,188.0,5.0,3.0,0.0,0.0,3.0,1.0
2988,15.0,189.0,2.0,1.0,0.0,1.0,1.0,0.0
