,is_done,blockID,stage,tot_t,obs,trialID,reward,obs_next,action,t,randomplanet,rewardplanet,highstate,transition,p_ambiguity,p_trans,p_reward_low,p_reward_high
269,False,1,1,270,2.0,270,1.0,2.0,1,0,,[1. 1.],0,[1 2],0.0,[1. 1.],0.5,0.5
270,False,1,1,271,2.0,271,1.0,2.0,1,0,,[0. 1.],0,[1 2],0.0,[1. 1.],0.5,0.5
271,False,1,1,272,2.0,272,1.0,2.0,1,0,,[0. 1.],0,[1 2],0.0,[1. 1.],0.5,0.5
272,False,1,1,273,2.0,273,1.0,2.0,1,0,,[0. 0.],1,[1 2],0.0,[1. 1.],0.5,0.5
273,False,1,1,274,2.0,274,0.0,2.0,1,0,,[1. 0.],1,[1 2],0.0,[1. 1.],0.5,0.5
274,False,1,1,275,2.0,275,0.0,2.0,1,0,,[0. 0.],1,[1 2],0.0,[1. 1.],0.5,0.5
275,False,1,1,276,2.0,276,0.0,2.0,1,0,,[0. 1.],1,[1 2],0.0,[1. 1.],0.5,0.5
276,False,1,1,277,2.0,277,0.0,1.0,0,0,,[1. 0.],1,[1 2],0.0,[1. 1.],0.5,0.5
277,False,1,1,278,1.0,278,0.0,2.0,1,0,,[0. 1.],1,[1 2],0.0,[1. 1.],0.5,0.5
278,False,1,1,279,2.0,279,1.0,2.0,1,0,,[0. 1.],1,[1 2],0.0,[1. 1.],0.5,0.5
279,False,1,1,280,2.0,280,1.0,2.0,1,0,,[0. 1.],1,[1 2],0.0,[1. 1.],0.5,0.5
280,False,1,1,281,2.0,281,1.0,2.0,1,0,,[1. 1.],1,[1 2],0.0,[1. 1.],0.5,0.5
281,False,1,1,282,2.0,282,1.0,2.0,1,0,,[1. 1.],1,[1 2],0.0,[1. 1.],0.5,0.5
282,False,1,1,283,2.0,283,1.0,2.0,1,0,,[0. 0.],1,[1 2],0.0,[1. 1.],0.5,0.5
283,False,1,1,284,2.0,284,0.0,2.0,1,0,,[1. 0.],1,[1 2],0.0,[1. 1.],0.5,0.5
284,False,1,1,285,2.0,285,0.0,2.0,1,0,,[1. 1.],1,[1 2],0.0,[1. 1.],0.5,0.5
285,False,1,1,286,2.0,286,1.0,2.0,1,0,,[0. 0.],1,[1 2],0.0,[1. 1.],0.5,0.5
286,False,1,1,287,2.0,287,0.0,2.0,1,0,,[1. 1.],1,[1 2],0.0,[1. 1.],0.5,0.5
287,False,1,1,288,2.0,288,1.0,2.0,1,0,,[0. 1.],1,[1 2],0.0,[1. 1.],0.5,0.5
288,False,1,1,289,2.0,289,1.0,2.0,1,0,,[1. 1.],1,[1 2],0.0,[1. 1.],0.5,0.5
289,False,1,1,290,2.0,290,1.0,2.0,1,0,,[0. 1.],1,[1 2],0.0,[1. 1.],0.5,0.5
290,False,1,1,291,2.0,291,1.0,2.0,1,0,,[1. 1.],1,[1 2],0.0,[1. 1.],0.5,0.5
291,False,1,1,292,2.0,292,1.0,2.0,1,0,,[0. 1.],1,[1 2],0.0,[1. 1.],0.5,0.5
292,False,1,1,293,2.0,293,1.0,2.0,1,0,,[0. 0.],1,[1 2],0.0,[1. 1.],0.5,0.5
293,False,1,1,294,2.0,294,0.0,2.0,1,0,,[0. 1.],1,[1 2],0.0,[1. 1.],0.5,0.5
294,False,1,1,295,2.0,295,1.0,2.0,1,0,,[1. 1.],1,[1 2],0.0,[1. 1.],0.5,0.5
295,False,1,1,296,2.0,296,1.0,2.0,1,0,,[0. 0.],1,[1 2],0.0,[1. 1.],0.5,0.5
296,False,1,1,297,2.0,297,0.0,2.0,1,0,,[0. 0.],1,[1 2],0.0,[1. 1.],0.5,0.5
297,False,1,1,298,2.0,298,0.0,2.0,1,0,,[0. 0.],1,[1 2],0.0,[1. 1.],0.5,0.5
298,False,1,1,299,2.0,299,0.0,2.0,1,0,,[1. 0.],1,[1 2],0.0,[1. 1.],0.5,0.5
299,True,1,1,300,2.0,300,1.0,1.0,0,0,,[1. 0.],1,[1 2],0.0,[1. 1.],0.5,0.5
0,False,1,1,1,1.0,1,0.0,1.0,0,0,,[1. 0.],0,[1 2],0.0,[0. 0.],0.5,0.5
1,False,1,1,2,1.0,2,0.0,2.0,1,0,,[0. 1.],0,[1 2],0.0,[0. 0.],0.5,0.5
2,False,1,1,3,2.0,3,1.0,2.0,1,0,,[1. 1.],0,[1 2],0.0,[0. 0.],0.5,0.5
3,False,1,1,4,2.0,4,1.0,2.0,1,0,,[0. 1.],0,[1 2],0.0,[0. 0.],0.5,0.5
4,False,1,1,5,2.0,5,1.0,2.0,1,0,,[1. 0.],0,[1 2],0.0,[0. 0.],0.5,0.5
5,False,1,1,6,2.0,6,0.0,2.0,1,0,,[1. 0.],0,[1 2],0.0,[0. 0.],0.5,0.5
6,False,1,1,7,2.0,7,0.0,2.0,1,0,,[1. 1.],0,[1 2],0.0,[0. 0.],0.5,0.5
7,False,1,1,8,2.0,8,1.0,2.0,1,0,,[0. 1.],0,[1 2],0.0,[0. 0.],0.5,0.5
8,False,1,1,9,2.0,9,1.0,2.0,1,0,,[0. 1.],0,[1 2],0.0,[0. 0.],0.5,0.5
9,False,1,1,10,2.0,10,1.0,2.0,1,0,,[0. 0.],0,[1 2],0.0,[0. 0.],0.5,0.5
10,False,1,1,11,2.0,11,0.0,2.0,1,0,,[0. 1.],0,[1 2],0.0,[0. 0.],0.5,0.5
11,False,1,1,12,2.0,12,1.0,2.0,1,0,,[0. 0.],0,[1 2],0.0,[0. 0.],0.5,0.5
12,False,1,1,13,2.0,13,0.0,2.0,1,0,,[1. 1.],0,[1 2],0.0,[0. 0.],0.5,0.5
13,False,1,1,14,2.0,14,1.0,2.0,1,0,,[0. 1.],0,[1 2],0.0,[0. 0.],0.5,0.5
14,False,1,1,15,2.0,15,1.0,2.0,1,0,,[0. 0.],0,[1 2],0.0,[0. 0.],0.5,0.5
15,False,1,1,16,2.0,16,0.0,2.0,1,0,,[1. 0.],0,[1 2],0.0,[0. 0.],0.5,0.5
16,False,1,1,17,2.0,17,0.0,2.0,1,0,,[0. 0.],1,[1 2],0.0,[0. 0.],0.5,0.5
17,False,1,1,18,2.0,18,0.0,2.0,1,0,,[1. 1.],1,[1 2],0.0,[0. 0.],0.5,0.5
18,False,1,1,19,2.0,19,1.0,1.0,0,0,,[0. 1.],1,[1 2],0.0,[0. 0.],0.5,0.5
19,False,1,1,20,1.0,20,0.0,1.0,0,0,,[1. 0.],1,[1 2],0.0,[0. 0.],0.5,0.5
20,False,1,1,21,1.0,21,0.0,2.0,1,0,,[1. 1.],1,[1 2],0.0,[0. 0.],0.5,0.5
21,False,1,1,22,2.0,22,1.0,1.0,0,0,,[0. 1.],1,[1 2],0.0,[0. 0.],0.5,0.5
22,False,1,1,23,1.0,23,0.0,1.0,0,0,,[1. 1.],1,[1 2],0.0,[0. 0.],0.5,0.5
23,False,1,1,24,1.0,24,1.0,1.0,0,0,,[1. 1.],1,[1 2],0.0,[0. 0.],0.5,0.5
24,False,1,1,25,1.0,25,1.0,1.0,0,0,,[0. 0.],1,[1 2],0.0,[0. 0.],0.5,0.5
25,False,1,1,26,1.0,26,0.0,1.0,0,0,,[1. 0.],1,[1 2],0.0,[0. 0.],0.5,0.5
26,False,1,1,27,1.0,27,1.0,1.0,0,0,,[0. 1.],1,[1 2],0.0,[0. 0.],0.5,0.5
27,False,1,1,28,1.0,28,0.0,1.0,0,0,,[1. 1.],1,[1 2],0.0,[0. 0.],0.5,0.5
28,False,1,1,29,1.0,29,1.0,1.0,0,0,,[0. 1.],1,[1 2],0.0,[0. 0.],0.5,0.5
29,False,1,1,30,1.0,30,0.0,1.0,0,0,,[0. 0.],1,[1 2],0.0,[0. 0.],0.5,0.5
30,False,1,1,31,1.0,31,0.0,1.0,0,0,,[0. 0.],1,[1 2],0.0,[0. 0.],0.5,0.5
31,False,1,1,32,1.0,32,0.0,2.0,1,0,,[1. 1.],1,[1 2],0.0,[0. 0.],0.5,0.5
32,False,1,1,33,2.0,33,1.0,1.0,0,0,,[1. 1.],1,[1 2],0.0,[0. 0.],0.5,0.5
33,False,1,1,34,1.0,34,1.0,1.0,0,0,,[1. 0.],1,[1 2],0.0,[0. 0.],0.5,0.5
34,False,1,1,35,1.0,35,1.0,1.0,0,0,,[0. 1.],1,[1 2],0.0,[0. 0.],0.5,0.5
35,False,1,1,36,1.0,36,0.0,1.0,0,0,,[0. 0.],1,[1 2],0.0,[0. 0.],0.5,0.5
36,False,1,1,37,1.0,37,0.0,1.0,0,0,,[1. 1.],1,[1 2],0.0,[0. 0.],0.5,0.5
37,False,1,1,38,1.0,38,1.0,1.0,0,0,,[1. 0.],1,[1 2],0.0,[0. 0.],0.5,0.5
38,False,1,1,39,1.0,39,1.0,1.0,0,0,,[0. 1.],1,[1 2],0.0,[0. 0.],0.5,0.5
39,False,1,1,40,1.0,40,0.0,1.0,0,0,,[0. 0.],1,[1 2],0.0,[0. 0.],0.5,0.5
40,False,1,1,41,1.0,41,0.0,1.0,0,0,,[1. 0.],1,[2 1],0.0,[0. 0.],0.5,0.5
41,False,1,1,42,1.0,42,0.0,2.0,0,0,,[0. 0.],1,[2 1],0.0,[0. 0.],0.5,0.5
42,False,1,1,43,2.0,43,0.0,2.0,0,0,,[1. 1.],1,[2 1],0.0,[0. 0.],0.5,0.5
43,False,1,1,44,2.0,44,1.0,2.0,0,0,,[1. 0.],1,[2 1],0.0,[0. 0.],0.5,0.5
44,False,1,1,45,2.0,45,0.0,2.0,0,0,,[0. 0.],1,[2 1],0.0,[0. 0.],0.5,0.5
45,False,1,1,46,2.0,46,0.0,2.0,0,0,,[1. 0.],1,[2 1],0.0,[0. 0.],0.5,0.5
46,False,1,1,47,2.0,47,0.0,2.0,0,0,,[0. 0.],1,[2 1],0.0,[0. 0.],0.5,0.5
47,False,1,1,48,2.0,48,0.0,2.0,0,0,,[0. 1.],1,[2 1],0.0,[0. 0.],0.5,0.5
48,False,1,1,49,2.0,49,1.0,2.0,0,0,,[0. 1.],1,[2 1],0.0,[0. 0.],0.5,0.5
49,False,1,1,50,2.0,50,1.0,2.0,0,0,,[1. 1.],1,[2 1],0.0,[0. 0.],0.5,0.5
50,False,1,1,51,2.0,51,1.0,2.0,0,0,,[0. 0.],1,[2 1],0.0,[0. 0.],0.5,0.5
51,False,1,1,52,2.0,52,0.0,2.0,0,0,,[0. 1.],1,[1 2],0.0,[0. 0.],0.5,0.5
52,False,1,1,53,2.0,53,0.0,1.0,0,0,,[0. 0.],1,[1 2],0.0,[0. 0.],0.5,0.5
53,False,1,1,54,1.0,54,0.0,1.0,0,0,,[1. 1.],1,[1 2],0.0,[0. 0.],0.5,0.5
54,False,1,1,55,1.0,55,1.0,1.0,0,0,,[1. 1.],1,[1 2],0.0,[0. 0.],0.5,0.5
55,False,1,1,56,1.0,56,1.0,1.0,0,0,,[1. 0.],1,[1 2],0.0,[0. 0.],0.5,0.5
56,False,1,1,57,1.0,57,1.0,1.0,0,0,,[0. 0.],1,[1 2],0.0,[0. 0.],0.5,0.5
57,False,1,1,58,1.0,58,0.0,1.0,0,0,,[0. 0.],1,[1 2],0.0,[0. 0.],0.5,0.5
58,False,1,1,59,1.0,59,0.0,2.0,1,0,,[0. 0.],1,[1 2],0.0,[0. 0.],0.5,0.5
59,False,1,1,60,2.0,60,0.0,1.0,0,0,,[0. 1.],1,[1 2],0.0,[0. 0.],0.5,0.5
60,False,1,1,61,1.0,61,0.0,1.0,0,0,,[0. 0.],1,[1 2],0.0,[0. 0.],0.5,0.5
61,False,1,1,62,1.0,62,0.0,2.0,1,0,,[1. 1.],1,[1 2],0.0,[0. 0.],0.5,0.5
62,False,1,1,63,2.0,63,1.0,2.0,1,0,,[0. 1.],1,[1 2],0.0,[0. 0.],0.5,0.5
63,False,1,1,64,2.0,64,1.0,2.0,1,0,,[0. 1.],1,[1 2],0.0,[0. 0.],0.5,0.5
64,False,1,1,65,2.0,65,1.0,2.0,1,0,,[0. 1.],1,[1 2],0.0,[0. 0.],0.5,0.5
65,False,1,1,66,2.0,66,1.0,2.0,1,0,,[0. 1.],1,[1 2],0.0,[0. 0.],0.5,0.5
66,False,1,1,67,2.0,67,1.0,2.0,1,0,,[0. 0.],1,[1 2],0.0,[0. 0.],0.5,0.5
67,False,1,1,68,2.0,68,0.0,2.0,1,0,,[0. 0.],1,[1 2],0.0,[0. 0.],0.5,0.5
68,False,1,1,69,2.0,69,0.0,2.0,1,0,,[0. 0.],1,[1 2],0.0,[0. 0.],0.5,0.5
69,False,1,1,70,2.0,70,0.0,2.0,1,0,,[0. 0.],1,[1 2],0.0,[0. 0.],0.5,0.5
70,False,1,1,71,2.0,71,0.0,1.0,0,0,,[1. 0.],1,[1 2],0.0,[0. 0.],0.5,0.5
71,False,1,1,72,1.0,72,0.0,2.0,1,0,,[1. 0.],1,[1 2],0.0,[0. 0.],0.5,0.5
72,False,1,1,73,2.0,73,0.0,2.0,1,0,,[0. 1.],1,[1 2],0.0,[0. 0.],0.5,0.5
73,False,1,1,74,2.0,74,0.0,1.0,0,0,,[1. 0.],1,[1 2],0.0,[0. 0.],0.5,0.5
74,False,1,1,75,1.0,75,1.0,1.0,0,0,,[0. 0.],1,[1 2],0.0,[0. 0.],0.5,0.5
75,False,1,1,76,1.0,76,0.0,1.0,0,0,,[0. 1.],1,[1 2],0.0,[0. 0.],0.5,0.5
76,False,1,1,77,1.0,77,0.0,1.0,0,0,,[1. 0.],1,[1 2],0.0,[0. 0.],0.5,0.5
77,False,1,1,78,1.0,78,0.0,2.0,1,0,,[1. 1.],1,[1 2],0.0,[0. 0.],0.5,0.5
78,False,1,1,79,2.0,79,1.0,1.0,0,0,,[1. 1.],1,[1 2],0.0,[0. 0.],0.5,0.5
79,False,1,1,80,1.0,80,1.0,1.0,0,0,,[1. 1.],1,[1 2],0.0,[0. 0.],0.5,0.5
80,False,1,1,81,1.0,81,1.0,1.0,0,0,,[1. 0.],1,[1 2],0.0,[0. 0.],0.5,0.5
81,False,1,1,82,1.0,82,1.0,1.0,0,0,,[0. 0.],1,[1 2],0.0,[0. 0.],0.5,0.5
82,False,1,1,83,1.0,83,0.0,1.0,0,0,,[1. 0.],1,[1 2],0.0,[0. 0.],0.5,0.5
83,False,1,1,84,1.0,84,1.0,1.0,0,0,,[0. 0.],1,[1 2],0.0,[0. 0.],0.5,0.5
84,False,1,1,85,1.0,85,0.0,1.0,0,0,,[0. 0.],1,[1 2],0.0,[0. 0.],0.5,0.5
85,False,1,1,86,1.0,86,0.0,1.0,0,0,,[0. 0.],1,[1 2],0.0,[0. 0.],0.5,0.5
86,False,1,1,87,1.0,87,0.0,2.0,1,0,,[1. 1.],1,[2 1],0.0,[0. 0.],0.5,0.5
87,False,1,1,88,2.0,88,1.0,2.0,0,0,,[0. 0.],1,[2 1],0.0,[0. 0.],0.5,0.5
88,False,1,1,89,2.0,89,0.0,2.0,0,0,,[0. 1.],1,[2 1],0.0,[0. 0.],0.5,0.5
89,False,1,1,90,2.0,90,1.0,2.0,0,0,,[1. 1.],1,[2 1],0.0,[0. 0.],0.5,0.5
90,False,1,1,91,2.0,91,1.0,2.0,0,0,,[0. 1.],1,[2 1],0.0,[0. 0.],0.5,0.5
91,False,1,1,92,2.0,92,1.0,2.0,0,0,,[0. 1.],1,[2 1],0.0,[0. 0.],0.5,0.5
92,False,1,1,93,2.0,93,1.0,2.0,0,0,,[1. 0.],1,[2 1],0.0,[0. 0.],0.5,0.5
93,False,1,1,94,2.0,94,0.0,2.0,0,0,,[0. 0.],1,[2 1],0.0,[0. 0.],0.5,0.5
94,False,1,1,95,2.0,95,0.0,2.0,0,0,,[0. 1.],1,[2 1],0.0,[0. 0.],0.5,0.5
95,False,1,1,96,2.0,96,0.0,1.0,1,0,,[1. 1.],1,[2 1],0.0,[0. 0.],0.5,0.5
96,False,1,1,97,1.0,97,1.0,2.0,0,0,,[1. 0.],1,[1 2],0.0,[0. 0.],0.5,0.5
97,False,1,1,98,2.0,98,1.0,1.0,0,0,,[1. 0.],1,[2 1],0.0,[0. 0.],0.5,0.5
98,False,1,1,99,1.0,99,0.0,2.0,0,0,,[0. 0.],1,[2 1],0.0,[0. 0.],0.5,0.5
99,False,1,1,100,2.0,100,0.0,1.0,1,0,,[0. 1.],1,[2 1],0.0,[0. 0.],0.5,0.5
100,False,1,1,101,1.0,101,1.0,2.0,0,0,,[1. 1.],1,[2 1],0.0,[0. 0.],0.5,0.5
101,False,1,1,102,2.0,102,1.0,2.0,0,0,,[0. 1.],1,[2 1],0.0,[0. 0.],0.5,0.5
102,False,1,1,103,2.0,103,1.0,2.0,0,0,,[1. 0.],1,[2 1],0.0,[0. 0.],0.5,0.5
103,False,1,1,104,2.0,104,0.0,2.0,0,0,,[1. 1.],1,[2 1],0.0,[0. 0.],0.5,0.5
104,False,1,1,105,2.0,105,1.0,2.0,0,0,,[1. 1.],1,[2 1],0.0,[0. 0.],0.5,0.5
105,False,1,1,106,2.0,106,1.0,2.0,0,0,,[1. 0.],1,[2 1],0.0,[0. 0.],0.5,0.5
106,False,1,1,107,2.0,107,0.0,2.0,0,0,,[1. 1.],1,[2 1],0.0,[0. 0.],0.5,0.5
107,False,1,1,108,2.0,108,1.0,2.0,0,0,,[1. 0.],1,[2 1],0.0,[0. 0.],0.5,0.5
108,False,1,1,109,2.0,109,0.0,2.0,0,0,,[0. 0.],1,[2 1],0.0,[0. 0.],0.5,0.5
109,False,1,1,110,2.0,110,0.0,2.0,0,0,,[0. 1.],1,[2 1],0.0,[0. 0.],0.5,0.5
110,False,1,1,111,2.0,111,0.0,1.0,1,0,,[0. 1.],1,[2 1],0.0,[0. 0.],0.5,0.5
111,False,1,1,112,1.0,112,1.0,2.0,0,0,,[1. 1.],1,[2 1],0.0,[0. 0.],0.5,0.5
112,False,1,1,113,2.0,113,1.0,2.0,0,0,,[0. 1.],1,[2 1],0.0,[0. 0.],0.5,0.5
113,False,1,1,114,2.0,114,1.0,2.0,0,0,,[0. 1.],1,[2 1],0.0,[0. 0.],0.5,0.5
114,False,1,1,115,2.0,115,1.0,2.0,0,0,,[1. 1.],1,[2 1],0.0,[0. 0.],0.5,0.5
115,False,1,1,116,2.0,116,1.0,2.0,0,0,,[0. 0.],1,[2 1],0.0,[0. 0.],0.5,0.5
116,False,1,1,117,2.0,117,0.0,2.0,0,0,,[0. 1.],1,[1 2],0.0,[0. 0.],0.5,0.5
117,False,1,1,118,2.0,118,0.0,1.0,0,0,,[0. 1.],1,[1 2],0.0,[0. 0.],0.5,0.5
118,False,1,1,119,1.0,119,0.0,1.0,0,0,,[0. 0.],1,[1 2],0.0,[0. 0.],0.5,0.5
119,False,1,1,120,1.0,120,0.0,1.0,0,0,,[0. 0.],1,[2 1],0.0,[0. 0.],0.5,0.5
120,False,1,1,121,1.0,121,0.0,2.0,0,0,,[1. 1.],1,[2 1],0.0,[0. 0.],0.5,0.5
121,False,1,1,122,2.0,122,1.0,2.0,0,0,,[1. 1.],1,[2 1],0.0,[0. 0.],0.5,0.5
122,False,1,1,123,2.0,123,1.0,2.0,0,0,,[1. 1.],1,[2 1],0.0,[0. 0.],0.5,0.5
123,False,1,1,124,2.0,124,1.0,2.0,0,0,,[0. 1.],1,[2 1],0.0,[0. 0.],0.5,0.5
124,False,1,1,125,2.0,125,1.0,2.0,0,0,,[1. 1.],1,[2 1],0.0,[0. 0.],0.5,0.5
125,False,1,1,126,2.0,126,1.0,2.0,0,0,,[0. 0.],1,[2 1],0.0,[0. 0.],0.5,0.5
126,False,1,1,127,2.0,127,0.0,2.0,0,0,,[1. 0.],1,[2 1],0.0,[0. 0.],0.5,0.5
127,False,1,1,128,2.0,128,0.0,2.0,0,0,,[1. 0.],1,[2 1],0.0,[0. 0.],0.5,0.5
128,False,1,1,129,2.0,129,0.0,2.0,0,0,,[0. 0.],1,[2 1],0.0,[0. 0.],0.5,0.5
129,False,1,1,130,2.0,130,0.0,1.0,1,0,,[0. 1.],1,[2 1],0.0,[0. 0.],0.5,0.5
130,False,1,1,131,1.0,131,1.0,2.0,0,0,,[1. 0.],1,[2 1],0.0,[0. 0.],0.5,0.5
131,False,1,1,132,2.0,132,0.0,2.0,0,0,,[1. 1.],1,[2 1],0.0,[0. 0.],0.5,0.5
132,False,1,1,133,2.0,133,1.0,2.0,0,0,,[0. 1.],1,[2 1],0.0,[0. 0.],0.5,0.5
133,False,1,1,134,2.0,134,1.0,2.0,0,0,,[0. 1.],1,[2 1],0.0,[0. 0.],0.5,0.5
134,False,1,1,135,2.0,135,1.0,2.0,0,0,,[0. 1.],1,[2 1],0.0,[0. 0.],0.5,0.5
135,False,1,1,136,2.0,136,1.0,2.0,0,0,,[0. 1.],1,[2 1],0.0,[0. 0.],0.5,0.5
136,False,1,1,137,2.0,137,1.0,2.0,0,0,,[1. 0.],1,[2 1],0.0,[0. 0.],0.5,0.5
137,False,1,1,138,2.0,138,0.0,2.0,0,0,,[0. 1.],1,[2 1],0.0,[0. 0.],0.5,0.5
138,False,1,1,139,2.0,139,1.0,2.0,0,0,,[1. 1.],1,[2 1],0.0,[0. 0.],0.5,0.5
139,False,1,1,140,2.0,140,1.0,2.0,0,0,,[0. 1.],1,[2 1],0.0,[0. 0.],0.5,0.5
140,False,1,1,141,2.0,141,1.0,2.0,0,0,,[1. 1.],1,[2 1],0.0,[0. 0.],0.5,0.5
141,False,1,1,142,2.0,142,1.0,2.0,0,0,,[1. 0.],1,[2 1],0.0,[0. 0.],0.5,0.5
142,False,1,1,143,2.0,143,0.0,2.0,0,0,,[0. 0.],1,[2 1],0.0,[0. 0.],0.5,0.5
143,False,1,1,144,2.0,144,0.0,2.0,0,0,,[1. 0.],1,[2 1],0.0,[0. 0.],0.5,0.5
144,False,1,1,145,2.0,145,0.0,2.0,0,0,,[1. 0.],1,[2 1],0.0,[0. 0.],0.5,0.5
145,False,1,1,146,2.0,146,1.0,1.0,1,0,,[0. 0.],1,[2 1],0.0,[0. 0.],0.5,0.5
146,False,1,1,147,1.0,147,0.0,1.0,1,0,,[0. 1.],1,[2 1],0.0,[0. 0.],0.5,0.5
147,False,1,1,148,1.0,148,0.0,1.0,1,0,,[0. 0.],1,[2 1],0.0,[0. 0.],0.5,0.5
148,False,1,1,149,1.0,149,0.0,2.0,0,0,,[1. 1.],0,[2 1],0.0,[0. 0.],0.5,0.5
149,False,1,1,150,2.0,150,1.0,1.0,1,0,,[0. 1.],0,[2 1],0.0,[0. 0.],0.5,0.5
150,False,1,1,151,1.0,151,0.0,1.0,1,0,,[0. 0.],0,[2 1],0.0,[0. 0.],0.5,0.5
151,False,1,1,152,1.0,152,0.0,1.0,1,0,,[1. 1.],0,[2 1],0.0,[0. 0.],0.5,0.5
152,False,1,1,153,1.0,153,1.0,2.0,0,0,,[0. 0.],0,[2 1],0.0,[0. 0.],0.5,0.5
153,False,1,1,154,2.0,154,0.0,2.0,0,0,,[1. 0.],0,[2 1],0.0,[0. 0.],0.5,0.5
154,False,1,1,155,2.0,155,0.0,2.0,0,0,,[1. 1.],0,[2 1],0.0,[0. 0.],0.5,0.5
155,False,1,1,156,2.0,156,1.0,1.0,1,0,,[0. 0.],0,[2 1],0.0,[0. 0.],0.5,0.5
156,False,1,1,157,1.0,157,0.0,1.0,1,0,,[1. 1.],0,[2 1],0.0,[0. 0.],0.5,0.5
157,False,1,1,158,1.0,158,1.0,1.0,1,0,,[1. 0.],0,[2 1],0.0,[0. 0.],0.5,0.5
158,False,1,1,159,1.0,159,1.0,1.0,1,0,,[0. 1.],0,[2 1],0.0,[0. 0.],0.5,0.5
159,False,1,1,160,1.0,160,0.0,1.0,1,0,,[1. 0.],0,[2 1],0.0,[0. 0.],0.5,0.5
160,False,1,1,161,1.0,161,1.0,1.0,1,0,,[0. 1.],0,[2 1],0.0,[0. 0.],0.5,0.5
161,False,1,1,162,1.0,162,0.0,1.0,1,0,,[1. 1.],0,[2 1],0.0,[0. 0.],0.5,0.5
162,False,1,1,163,1.0,163,1.0,1.0,1,0,,[1. 1.],0,[2 1],0.0,[0. 0.],0.5,0.5
163,False,1,1,164,1.0,164,1.0,1.0,1,0,,[0. 1.],0,[2 1],0.0,[0. 0.],0.5,0.5
164,False,1,1,165,1.0,165,0.0,1.0,1,0,,[0. 1.],0,[2 1],0.0,[0. 0.],0.5,0.5
165,False,1,1,166,1.0,166,0.0,1.0,1,0,,[1. 1.],0,[2 1],0.0,[0. 0.],0.5,0.5
166,False,1,1,167,1.0,167,1.0,1.0,1,0,,[0. 1.],0,[1 2],0.0,[0. 0.],0.5,0.5
167,False,1,1,168,1.0,168,1.0,2.0,1,0,,[1. 1.],0,[1 2],0.0,[0. 0.],0.5,0.5
168,False,1,1,169,2.0,169,1.0,2.0,1,0,,[0. 1.],0,[1 2],0.0,[0. 0.],0.5,0.5
169,False,1,1,170,2.0,170,0.0,1.0,0,0,,[1. 0.],0,[1 2],0.0,[0. 0.],0.5,0.5
170,False,1,1,171,1.0,171,1.0,1.0,0,0,,[1. 1.],0,[1 2],0.0,[0. 0.],0.5,0.5
171,False,1,1,172,1.0,172,1.0,1.0,0,0,,[1. 1.],0,[2 1],0.0,[0. 0.],0.5,0.5
172,False,1,1,173,1.0,173,1.0,1.0,1,0,,[0. 0.],0,[2 1],0.0,[0. 0.],0.5,0.5
173,False,1,1,174,1.0,174,0.0,1.0,1,0,,[0. 1.],0,[2 1],0.0,[0. 0.],0.5,0.5
174,False,1,1,175,1.0,175,0.0,1.0,1,0,,[0. 1.],0,[2 1],0.0,[0. 0.],0.5,0.5
175,False,1,1,176,1.0,176,0.0,1.0,1,0,,[1. 1.],0,[2 1],0.0,[0. 0.],0.5,0.5
176,False,1,1,177,1.0,177,1.0,2.0,0,0,,[1. 0.],0,[2 1],0.0,[0. 0.],0.5,0.5
177,False,1,1,178,2.0,178,0.0,2.0,0,0,,[0. 0.],0,[2 1],0.0,[0. 0.],0.5,0.5
178,False,1,1,179,2.0,179,0.0,2.0,0,0,,[1. 1.],0,[2 1],0.0,[0. 0.],0.5,0.5
179,False,1,1,180,2.0,180,1.0,2.0,0,0,,[1. 1.],0,[2 1],0.0,[0. 0.],0.5,0.5
180,False,1,1,181,2.0,181,1.0,2.0,0,0,,[0. 1.],0,[2 1],0.0,[0. 0.],0.5,0.5
181,False,1,1,182,2.0,182,1.0,2.0,0,0,,[1. 0.],0,[2 1],0.0,[0. 0.],0.5,0.5
182,False,1,1,183,2.0,183,0.0,2.0,0,0,,[0. 0.],0,[2 1],0.0,[0. 0.],0.5,0.5
183,False,1,1,184,2.0,184,0.0,2.0,0,0,,[1. 1.],0,[2 1],0.0,[0. 0.],0.5,0.5
184,False,1,1,185,2.0,185,1.0,1.0,1,0,,[0. 1.],0,[2 1],0.0,[0. 0.],0.5,0.5
185,False,1,1,186,1.0,186,0.0,1.0,1,0,,[0. 1.],0,[2 1],0.0,[0. 0.],0.5,0.5
186,False,1,1,187,1.0,187,0.0,1.0,1,0,,[1. 1.],0,[2 1],0.0,[0. 0.],0.5,0.5
187,False,1,1,188,1.0,188,1.0,2.0,0,0,,[1. 1.],0,[2 1],0.0,[0. 0.],0.5,0.5
188,False,1,1,189,2.0,189,1.0,2.0,0,0,,[0. 1.],0,[2 1],0.0,[0. 0.],0.5,0.5
189,False,1,1,190,2.0,190,1.0,2.0,0,0,,[0. 1.],0,[2 1],0.0,[0. 0.],0.5,0.5
190,False,1,1,191,2.0,191,1.0,2.0,0,0,,[0. 0.],0,[2 1],0.0,[0. 0.],0.5,0.5
191,False,1,1,192,2.0,192,0.0,2.0,0,0,,[1. 1.],0,[2 1],0.0,[0. 0.],0.5,0.5
192,False,1,1,193,2.0,193,1.0,2.0,0,0,,[1. 1.],0,[2 1],0.0,[0. 0.],0.5,0.5
